Day,Remaining Pool (Qube),Daily Ticket Sales,Daily Rewards Paid Out (Qube),Exhausted Pool
873,33350072.240339886,1014425.3562168562,14040.0,False
874,33369277.373227544,1014425.3562168562,14040.0,False
875,33388482.5061152,1014425.3562168562,14040.0,False
876,33407687.63900286,1014425.3562168562,14040.0,False
877,33426892.771890517,1014425.3562168562,14040.0,False
878,33446097.904778175,1014425.3562168562,14040.0,False
879,33465303.037665833,1014425.3562168562,14040.0,False
880,33484508.17055349,1014425.3562168562,14040.0,False
881,33503713.30344115,1014425.3562168562,14040.0,False
882,33522918.436328806,1014425.3562168562,14040.0,False
883,33542123.569216467,1014425.3562168562,14040.0,False
884,33561328.70210413,1014425.3562168562,14040.0,False
885,33580533.83499179,1014425.3562168562,14040.0,False
886,33599738.96787945,1014425.3562168562,14040.0,False
887,33618944.10076711,1014425.3562168562,14040.0,False
888,33638149.233654775,1014425.3562168562,14040.0,False
889,33657354.366542436,1014425.3562168562,14040.0,False
890,33676559.4994301,1014425.3562168562,14040.0,False
891,33695764.63231776,1014425.3562168562,14040.0,False
892,33714969.76520542,1014425.3562168562,14040.0,False
893,33734174.89809308,1014425.3562168562,14040.0,False
894,33753380.03098074,1014425.3562168562,14040.0,False
895,33772585.163868405,1014425.3562168562,14040.0,False
896,33791790.29675607,1014425.3562168562,14040.0,False
897,33810995.42964373,1014425.3562168562,14040.0,False
898,33830200.56253139,1014425.3562168562,14040.0,False
899,33849405.69541905,1014425.3562168562,14040.0,False
900,33968610.82830671,1014425.3562168562,14040.0,False
901,33987815.96119437,1014425.3562168562,14040.0,False
902,34007021.094082035,1014425.3562168562,14040.0,False
903,34026226.2269697,1014425.3562168562,14040.0,False
904,34045431.35985736,1014425.3562168562,14040.0,False
905,34064636.49274502,1014425.3562168562,14040.0,False
906,34083841.62563268,1014425.3562168562,14040.0,False
907,34103046.75852034,1014425.3562168562,14040.0,False
908,34122251.891408004,1014425.3562168562,14040.0,False
909,34141457.024295665,1014425.3562168562,14040.0,False
910,34160662.15718333,1014425.3562168562,14040.0,False
911,34179867.29007099,1014425.3562168562,14040.0,False
912,34199072.42295865,1014425.3562168562,14040.0,False
913,34218277.55584631,1014425.3562168562,14040.0,False
914,34237482.68873397,1014425.3562168562,14040.0,False
915,34256687.821621634,1014425.3562168562,14040.0,False
916,34275892.954509296,1014425.3562168562,14040.0,False
917,34295098.08739696,1014425.3562168562,14040.0,False
918,34314303.22028462,1014425.3562168562,14040.0,False
919,34333508.35317228,1014425.3562168562,14040.0,False
920,34352713.48605994,1014425.3562168562,14040.0,False
921,34371918.6189476,1014425.3562168562,14040.0,False
922,34391123.751835264,1014425.3562168562,14040.0,False
923,34410328.884722926,1014425.3562168562,14040.0,False
924,34429534.01761059,1014425.3562168562,14040.0,False
925,34448739.15049825,1014425.3562168562,14040.0,False
926,34467944.28338591,1014425.3562168562,14040.0,False
927,34487149.41627357,1014425.3562168562,14040.0,False
928,34506354.54916123,1014425.3562168562,14040.0,False
929,34525559.682048894,1014425.3562168562,14040.0,False
930,34644764.814936556,1014425.3562168562,14040.0,False
931,34663969.94782422,1014425.3562168562,14040.0,False
932,34683175.08071188,1014425.3562168562,14040.0,False
933,34702380.21359954,1014425.3562168562,14040.0,False
934,34721585.3464872,1014425.3562168562,14040.0,False
935,34740790.47937486,1014425.3562168562,14040.0,False
936,34759995.612262525,1014425.3562168562,14040.0,False
937,34779200.745150186,1014425.3562168562,14040.0,False
938,34798405.87803785,1014425.3562168562,14040.0,False
939,34817611.01092551,1014425.3562168562,14040.0,False
940,34836816.14381317,1014425.3562168562,14040.0,False
941,34856021.27670083,1014425.3562168562,14040.0,False
942,34875226.40958849,1014425.3562168562,14040.0,False
943,34894431.542476155,1014425.3562168562,14040.0,False
944,34913636.67536382,1014425.3562168562,14040.0,False
945,34932841.80825148,1014425.3562168562,14040.0,False
946,34952046.94113914,1014425.3562168562,14040.0,False
947,34971252.0740268,1014425.3562168562,14040.0,False
948,34990457.20691446,1014425.3562168562,14040.0,False
949,35009662.33980212,1014425.3562168562,14040.0,False
950,35028867.472689785,1014425.3562168562,14040.0,False
951,35048072.60557745,1014425.3562168562,14040.0,False
952,35067277.73846511,1014425.3562168562,14040.0,False
953,35086482.87135277,1014425.3562168562,14040.0,False
954,35105688.00424043,1014425.3562168562,14040.0,False
955,35124893.13712809,1014425.3562168562,14040.0,False
956,35144098.270015754,1014425.3562168562,14040.0,False
957,35163303.402903415,1014425.3562168562,14040.0,False
958,35182508.53579108,1014425.3562168562,14040.0,False
959,35201713.66867874,1014425.3562168562,14040.0,False
960,35320918.8015664,1014425.3562168562,14040.0,False
961,35340123.93445406,1014425.3562168562,14040.0,False
962,35359329.06734172,1014425.3562168562,14040.0,False
963,35378534.200229384,1014425.3562168562,14040.0,False
964,35397739.333117045,1014425.3562168562,14040.0,False
965,35416944.46600471,1014425.3562168562,14040.0,False
966,35436149.59889237,1014425.3562168562,14040.0,False
967,35455354.73178003,1014425.3562168562,14040.0,False
968,35474559.86466769,1014425.3562168562,14040.0,False
969,35493764.99755535,1014425.3562168562,14040.0,False
970,35512970.130443014,1014425.3562168562,14040.0,False
971,35532175.263330676,1014425.3562168562,14040.0,False
972,35551380.39621834,1014425.3562168562,14040.0,False
973,35570585.529106,1014425.3562168562,14040.0,False
974,35589790.66199366,1014425.3562168562,14040.0,False
975,35608995.79488132,1014425.3562168562,14040.0,False
976,35628200.92776898,1014425.3562168562,14040.0,False
977,35647406.060656644,1014425.3562168562,14040.0,False
978,35666611.193544306,1014425.3562168562,14040.0,False
979,35685816.32643197,1014425.3562168562,14040.0,False
980,35705021.45931963,1014425.3562168562,14040.0,False
981,35724226.59220729,1014425.3562168562,14040.0,False
982,35743431.72509495,1014425.3562168562,14040.0,False
983,35762636.85798261,1014425.3562168562,14040.0,False
984,35781841.990870275,1014425.3562168562,14040.0,False
985,35801047.123757936,1014425.3562168562,14040.0,False
986,35820252.2566456,1014425.3562168562,14040.0,False
987,35839457.38953326,1014425.3562168562,14040.0,False
988,35858662.52242092,1014425.3562168562,14040.0,False
989,35877867.65530858,1014425.3562168562,14040.0,False
990,35997072.78819624,1014425.3562168562,14040.0,False
991,36016277.921083905,1014425.3562168562,14040.0,False
992,36035483.053971566,1014425.3562168562,14040.0,False
993,36054688.18685923,1014425.3562168562,14040.0,False
994,36073893.31974689,1014425.3562168562,14040.0,False
995,36093098.45263455,1014425.3562168562,14040.0,False
996,36112303.58552221,1014425.3562168562,14040.0,False
997,36131508.71840987,1014425.3562168562,14040.0,False
998,36150713.851297535,1014425.3562168562,14040.0,False
999,36169918.9841852,1014425.3562168562,14040.0,False
1000,36189124.11707286,1014425.3562168562,14040.0,False
1001,36208329.24996052,1014425.3562168562,14040.0,False
1002,36227534.38284818,1014425.3562168562,14040.0,False
1003,36246739.51573584,1014425.3562168562,14040.0,False
1004,36265944.648623504,1014425.3562168562,14040.0,False
1005,36285149.781511165,1014425.3562168562,14040.0,False
1006,36304354.91439883,1014425.3562168562,14040.0,False
1007,36323560.04728649,1014425.3562168562,14040.0,False
1008,36342765.18017415,1014425.3562168562,14040.0,False
1009,36361970.31306181,1014425.3562168562,14040.0,False
1010,36381175.44594947,1014425.3562168562,14040.0,False
1011,36400380.578837134,1014425.3562168562,14040.0,False
1012,36419585.711724795,1014425.3562168562,14040.0,False
1013,36438790.84461246,1014425.3562168562,14040.0,False
1014,36457995.97750012,1014425.3562168562,14040.0,False
1015,36477201.11038778,1014425.3562168562,14040.0,False
1016,36496406.24327544,1014425.3562168562,14040.0,False
1017,36515611.3761631,1014425.3562168562,14040.0,False
1018,36534816.509050764,1014425.3562168562,14040.0,False
1019,36554021.641938426,1014425.3562168562,14040.0,False
1020,36673226.77482609,1014425.3562168562,14040.0,False
1021,36692431.90771375,1014425.3562168562,14040.0,False
1022,36711637.04060141,1014425.3562168562,14040.0,False
1023,36730842.17348907,1014425.3562168562,14040.0,False
1024,36750047.30637673,1014425.3562168562,14040.0,False
1025,36769252.439264394,1014425.3562168562,14040.0,False
1026,36788457.572152056,1014425.3562168562,14040.0,False
1027,36807662.70503972,1014425.3562168562,14040.0,False
1028,36826867.83792738,1014425.3562168562,14040.0,False
1029,36846072.97081504,1014425.3562168562,14040.0,False
1030,36865278.1037027,1014425.3562168562,14040.0,False
1031,36884483.23659036,1014425.3562168562,14040.0,False
1032,36903688.369478025,1014425.3562168562,14040.0,False
1033,36922893.502365686,1014425.3562168562,14040.0,False
1034,36942098.63525335,1014425.3562168562,14040.0,False
1035,36961303.76814101,1014425.3562168562,14040.0,False
1036,36980508.90102867,1014425.3562168562,14040.0,False
1037,36999714.03391633,1014425.3562168562,14040.0,False
1038,37018919.16680399,1014425.3562168562,14040.0,False
1039,37038124.299691655,1014425.3562168562,14040.0,False
1040,37057329.432579316,1014425.3562168562,14040.0,False
1041,37076534.56546698,1014425.3562168562,14040.0,False
1042,37095739.69835464,1014425.3562168562,14040.0,False
1043,37114944.8312423,1014425.3562168562,14040.0,False
1044,37134149.96412996,1014425.3562168562,14040.0,False
1045,37153355.09701762,1014425.3562168562,14040.0,False
1046,37172560.229905285,1014425.3562168562,14040.0,False
1047,37191765.36279295,1014425.3562168562,14040.0,False
1048,37210970.49568061,1014425.3562168562,14040.0,False
1049,37230175.62856827,1014425.3562168562,14040.0,False
1050,37349380.76145593,1014425.3562168562,14040.0,False
1051,37368585.89434359,1014425.3562168562,14040.0,False
1052,37387791.02723125,1014425.3562168562,14040.0,False
1053,37406996.160118915,1014425.3562168562,14040.0,False
1054,37426201.29300658,1014425.3562168562,14040.0,False
1055,37445406.42589424,1014425.3562168562,14040.0,False
1056,37464611.5587819,1014425.3562168562,14040.0,False
1057,37483816.69166956,1014425.3562168562,14040.0,False
1058,37503021.82455722,1014425.3562168562,14040.0,False
1059,37522226.957444884,1014425.3562168562,14040.0,False
1060,37541432.090332545,1014425.3562168562,14040.0,False
1061,37560637.22322021,1014425.3562168562,14040.0,False
1062,37579842.35610787,1014425.3562168562,14040.0,False
1063,37599047.48899553,1014425.3562168562,14040.0,False
1064,37618252.62188319,1014425.3562168562,14040.0,False
1065,37637457.75477085,1014425.3562168562,14040.0,False
1066,37656662.887658514,1014425.3562168562,14040.0,False
1067,37675868.020546176,1014425.3562168562,14040.0,False
1068,37695073.15343384,1014425.3562168562,14040.0,False
1069,37714278.2863215,1014425.3562168562,14040.0,False
1070,37733483.41920916,1014425.3562168562,14040.0,False
1071,37752688.55209682,1014425.3562168562,14040.0,False
1072,37771893.68498448,1014425.3562168562,14040.0,False
1073,37791098.817872144,1014425.3562168562,14040.0,False
1074,37810303.950759806,1014425.3562168562,14040.0,False
1075,37829509.08364747,1014425.3562168562,14040.0,False
1076,37848714.21653513,1014425.3562168562,14040.0,False
1077,37867919.34942279,1014425.3562168562,14040.0,False
1078,37887124.48231045,1014425.3562168562,14040.0,False
1079,37906329.61519811,1014425.3562168562,14040.0,False
1080,38025534.748085774,1014425.3562168562,14040.0,False
1081,38044739.880973436,1014425.3562168562,14040.0,False
1082,38063945.0138611,1014425.3562168562,14040.0,False
1083,38083150.14674876,1014425.3562168562,14040.0,False
1084,38102355.27963642,1014425.3562168562,14040.0,False
1085,38121560.41252408,1014425.3562168562,14040.0,False
1086,38140765.54541174,1014425.3562168562,14040.0,False
1087,38159970.678299405,1014425.3562168562,14040.0,False
1088,38179175.811187066,1014425.3562168562,14040.0,False
1089,38198380.94407473,1014425.3562168562,14040.0,False
1090,38217586.07696239,1014425.3562168562,14040.0,False
1091,38236791.20985005,1014425.3562168562,14040.0,False
1092,38255996.34273771,1014425.3562168562,14040.0,False
1093,38275201.47562537,1014425.3562168562,14040.0,False
1094,38294406.608513035,1014425.3562168562,14040.0,False
1095,38313611.7414007,1014425.3562168562,14040.0,False
1096,38332816.87428836,1014425.3562168562,14040.0,False
1097,38352022.00717602,1014425.3562168562,14040.0,False
1098,38371227.14006368,1014425.3562168562,14040.0,False
1099,38390432.27295134,1014425.3562168562,14040.0,False
1100,38409637.405839,1014425.3562168562,14040.0,False
1101,38428842.538726665,1014425.3562168562,14040.0,False
1102,38448047.67161433,1014425.3562168562,14040.0,False
1103,38467252.80450199,1014425.3562168562,14040.0,False
1104,38486457.93738965,1014425.3562168562,14040.0,False
1105,38505663.07027731,1014425.3562168562,14040.0,False
1106,38524868.20316497,1014425.3562168562,14040.0,False
1107,38544073.336052634,1014425.3562168562,14040.0,False
1108,38563278.468940295,1014425.3562168562,14040.0,False
1109,38582483.60182796,1014425.3562168562,14040.0,False
1110,38701688.73471562,1014425.3562168562,14040.0,False
1111,38720893.86760328,1014425.3562168562,14040.0,False
1112,38740099.00049094,1014425.3562168562,14040.0,False
1113,38759304.1333786,1014425.3562168562,14040.0,False
1114,38778509.266266264,1014425.3562168562,14040.0,False
1115,38797714.399153925,1014425.3562168562,14040.0,False
1116,38816919.53204159,1014425.3562168562,14040.0,False
1117,38836124.66492925,1014425.3562168562,14040.0,False
1118,38855329.79781691,1014425.3562168562,14040.0,False
1119,38874534.93070457,1014425.3562168562,14040.0,False
1120,38893740.06359223,1014425.3562168562,14040.0,False
1121,38912945.196479894,1014425.3562168562,14040.0,False
1122,38932150.329367556,1014425.3562168562,14040.0,False
1123,38951355.46225522,1014425.3562168562,14040.0,False
1124,38970560.59514288,1014425.3562168562,14040.0,False
1125,38989765.72803054,1014425.3562168562,14040.0,False
1126,39008970.8609182,1014425.3562168562,14040.0,False
1127,39028175.99380586,1014425.3562168562,14040.0,False
1128,39047381.126693524,1014425.3562168562,14040.0,False
1129,39066586.259581186,1014425.3562168562,14040.0,False
1130,39085791.39246885,1014425.3562168562,14040.0,False
1131,39104996.52535651,1014425.3562168562,14040.0,False
1132,39124201.65824417,1014425.3562168562,14040.0,False
1133,39143406.79113183,1014425.3562168562,14040.0,False
1134,39162611.92401949,1014425.3562168562,14040.0,False
1135,39181817.056907155,1014425.3562168562,14040.0,False
1136,39201022.189794816,1014425.3562168562,14040.0,False
1137,39220227.32268248,1014425.3562168562,14040.0,False
1138,39239432.45557014,1014425.3562168562,14040.0,False
1139,39258637.5884578,1014425.3562168562,14040.0,False
1140,39377842.72134546,1014425.3562168562,14040.0,False
1141,39397047.85423312,1014425.3562168562,14040.0,False
1142,39416252.987120785,1014425.3562168562,14040.0,False
1143,39435458.12000845,1014425.3562168562,14040.0,False
1144,39454663.25289611,1014425.3562168562,14040.0,False
1145,39473868.38578377,1014425.3562168562,14040.0,False
1146,39493073.51867143,1014425.3562168562,14040.0,False
1147,39512278.65155909,1014425.3562168562,14040.0,False
1148,39531483.78444675,1014425.3562168562,14040.0,False
1149,39550688.917334415,1014425.3562168562,14040.0,False
1150,39569894.05022208,1014425.3562168562,14040.0,False
1151,39589099.18310974,1014425.3562168562,14040.0,False
1152,39608304.3159974,1014425.3562168562,14040.0,False
1153,39627509.44888506,1014425.3562168562,14040.0,False
1154,39646714.58177272,1014425.3562168562,14040.0,False
1155,39665919.714660384,1014425.3562168562,14040.0,False
1156,39685124.847548045,1014425.3562168562,14040.0,False
1157,39704329.98043571,1014425.3562168562,14040.0,False
1158,39723535.11332337,1014425.3562168562,14040.0,False
1159,39742740.24621103,1014425.3562168562,14040.0,False
1160,39761945.37909869,1014425.3562168562,14040.0,False
1161,39781150.51198635,1014425.3562168562,14040.0,False
1162,39800355.644874014,1014425.3562168562,14040.0,False
1163,39819560.777761675,1014425.3562168562,14040.0,False
1164,39838765.91064934,1014425.3562168562,14040.0,False
1165,39857971.043537,1014425.3562168562,14040.0,False
1166,39877176.17642466,1014425.3562168562,14040.0,False
1167,39896381.30931232,1014425.3562168562,14040.0,False
1168,39915586.44219998,1014425.3562168562,14040.0,False
1169,39934791.575087644,1014425.3562168562,14040.0,False
1170,40053996.707975306,1014425.3562168562,14040.0,False
1171,40073201.84086297,1014425.3562168562,14040.0,False
1172,40092406.97375063,1014425.3562168562,14040.0,False
1173,40111612.10663829,1014425.3562168562,14040.0,False
1174,40130817.23952595,1014425.3562168562,14040.0,False
1175,40150022.37241361,1014425.3562168562,14040.0,False
1176,40169227.505301274,1014425.3562168562,14040.0,False
1177,40188432.638188936,1014425.3562168562,14040.0,False
1178,40207637.7710766,1014425.3562168562,14040.0,False
1179,40226842.90396426,1014425.3562168562,14040.0,False
1180,40246048.03685192,1014425.3562168562,14040.0,False
1181,40265253.16973958,1014425.3562168562,14040.0,False
1182,40284458.30262724,1014425.3562168562,14040.0,False
1183,40303663.435514905,1014425.3562168562,14040.0,False
1184,40322868.568402566,1014425.3562168562,14040.0,False
1185,40342073.70129023,1014425.3562168562,14040.0,False
1186,40361278.83417789,1014425.3562168562,14040.0,False
1187,40380483.96706555,1014425.3562168562,14040.0,False
1188,40399689.09995321,1014425.3562168562,14040.0,False
1189,40418894.23284087,1014425.3562168562,14040.0,False
1190,40438099.365728535,1014425.3562168562,14040.0,False
1191,40457304.498616196,1014425.3562168562,14040.0,False
1192,40476509.63150386,1014425.3562168562,14040.0,False
1193,40495714.76439152,1014425.3562168562,14040.0,False
1194,40514919.89727918,1014425.3562168562,14040.0,False
1195,40534125.03016684,1014425.3562168562,14040.0,False
1196,40553330.1630545,1014425.3562168562,14040.0,False
1197,40572535.295942165,1014425.3562168562,14040.0,False
1198,40591740.42882983,1014425.3562168562,14040.0,False
1199,40610945.56171749,1014425.3562168562,14040.0,False
1200,40730150.69460515,1014425.3562168562,14040.0,False
1201,40749355.82749281,1014425.3562168562,14040.0,False
1202,40768560.96038047,1014425.3562168562,14040.0,False
1203,40787766.09326813,1014425.3562168562,14040.0,False
1204,40806971.226155795,1014425.3562168562,14040.0,False
1205,40826176.35904346,1014425.3562168562,14040.0,False
1206,40845381.49193112,1014425.3562168562,14040.0,False
1207,40864586.62481878,1014425.3562168562,14040.0,False
1208,40883791.75770644,1014425.3562168562,14040.0,False
1209,40902996.8905941,1014425.3562168562,14040.0,False
1210,40922202.023481764,1014425.3562168562,14040.0,False
1211,40941407.156369425,1014425.3562168562,14040.0,False
1212,40960612.28925709,1014425.3562168562,14040.0,False
1213,40979817.42214475,1014425.3562168562,14040.0,False
1214,40999022.55503241,1014425.3562168562,14040.0,False
1215,41018227.68792007,1014425.3562168562,14040.0,False
1216,41037432.82080773,1014425.3562168562,14040.0,False
1217,41056637.953695394,1014425.3562168562,14040.0,False
1218,41075843.086583056,1014425.3562168562,14040.0,False
1219,41095048.21947072,1014425.3562168562,14040.0,False
1220,41114253.35235838,1014425.3562168562,14040.0,False
1221,41133458.48524604,1014425.3562168562,14040.0,False
1222,41152663.6181337,1014425.3562168562,14040.0,False
1223,41171868.75102136,1014425.3562168562,14040.0,False
1224,41191073.883909024,1014425.3562168562,14040.0,False
1225,41210279.016796686,1014425.3562168562,14040.0,False
1226,41229484.14968435,1014425.3562168562,14040.0,False
1227,41248689.28257201,1014425.3562168562,14040.0,False
1228,41267894.41545967,1014425.3562168562,14040.0,False
1229,41287099.54834733,1014425.3562168562,14040.0,False
1230,41406304.68123499,1014425.3562168562,14040.0,False
1231,41425509.814122654,1014425.3562168562,14040.0,False
1232,41444714.947010316,1014425.3562168562,14040.0,False
1233,41463920.07989798,1014425.3562168562,14040.0,False
1234,41483125.21278564,1014425.3562168562,14040.0,False
1235,41502330.3456733,1014425.3562168562,14040.0,False
1236,41521535.47856096,1014425.3562168562,14040.0,False
1237,41540740.61144862,1014425.3562168562,14040.0,False
1238,41559945.744336285,1014425.3562168562,14040.0,False
1239,41579150.877223946,1014425.3562168562,14040.0,False
1240,41598356.01011161,1014425.3562168562,14040.0,False
1241,41617561.14299927,1014425.3562168562,14040.0,False
1242,41636766.27588693,1014425.3562168562,14040.0,False
1243,41655971.40877459,1014425.3562168562,14040.0,False
1244,41675176.54166225,1014425.3562168562,14040.0,False
1245,41694381.674549915,1014425.3562168562,14040.0,False
1246,41713586.80743758,1014425.3562168562,14040.0,False
1247,41732791.94032524,1014425.3562168562,14040.0,False
1248,41751997.0732129,1014425.3562168562,14040.0,False
1249,41771202.20610056,1014425.3562168562,14040.0,False
1250,41790407.33898822,1014425.3562168562,14040.0,False
1251,41809612.47187588,1014425.3562168562,14040.0,False
1252,41828817.604763545,1014425.3562168562,14040.0,False
1253,41848022.73765121,1014425.3562168562,14040.0,False
1254,41867227.87053887,1014425.3562168562,14040.0,False
1255,41886433.00342653,1014425.3562168562,14040.0,False
1256,41905638.13631419,1014425.3562168562,14040.0,False
1257,41924843.26920185,1014425.3562168562,14040.0,False
1258,41944048.402089514,1014425.3562168562,14040.0,False
1259,41963253.534977175,1014425.3562168562,14040.0,False
1260,42082458.66786484,1014425.3562168562,14040.0,False
1261,42101663.8007525,1014425.3562168562,14040.0,False
1262,42120868.93364016,1014425.3562168562,14040.0,False
1263,42140074.06652782,1014425.3562168562,14040.0,False
1264,42159279.19941548,1014425.3562168562,14040.0,False
1265,42178484.332303144,1014425.3562168562,14040.0,False
1266,42197689.465190805,1014425.3562168562,14040.0,False
1267,42216894.59807847,1014425.3562168562,14040.0,False
1268,42236099.73096613,1014425.3562168562,14040.0,False
1269,42255304.86385379,1014425.3562168562,14040.0,False
1270,42274509.99674145,1014425.3562168562,14040.0,False
1271,42293715.12962911,1014425.3562168562,14040.0,False
1272,42312920.262516774,1014425.3562168562,14040.0,False
1273,42332125.395404436,1014425.3562168562,14040.0,False
1274,42351330.5282921,1014425.3562168562,14040.0,False
1275,42370535.66117976,1014425.3562168562,14040.0,False
1276,42389740.79406742,1014425.3562168562,14040.0,False
1277,42408945.92695508,1014425.3562168562,14040.0,False
1278,42428151.05984274,1014425.3562168562,14040.0,False
1279,42447356.192730404,1014425.3562168562,14040.0,False
1280,42466561.325618066,1014425.3562168562,14040.0,False
1281,42485766.45850573,1014425.3562168562,14040.0,False
1282,42504971.59139339,1014425.3562168562,14040.0,False
1283,42524176.72428105,1014425.3562168562,14040.0,False
1284,42543381.85716871,1014425.3562168562,14040.0,False
1285,42562586.99005637,1014425.3562168562,14040.0,False
1286,42581792.122944035,1014425.3562168562,14040.0,False
1287,42600997.255831696,1014425.3562168562,14040.0,False
1288,42620202.38871936,1014425.3562168562,14040.0,False
1289,42639407.52160702,1014425.3562168562,14040.0,False
1290,42758612.65449468,1014425.3562168562,14040.0,False
1291,42777817.78738234,1014425.3562168562,14040.0,False
1292,42797022.92027,1014425.3562168562,14040.0,False
1293,42816228.053157665,1014425.3562168562,14040.0,False
1294,42835433.18604533,1014425.3562168562,14040.0,False
1295,42854638.31893299,1014425.3562168562,14040.0,False
1296,42873843.45182065,1014425.3562168562,14040.0,False
1297,42893048.58470831,1014425.3562168562,14040.0,False
1298,42912253.71759597,1014425.3562168562,14040.0,False
1299,42931458.85048363,1014425.3562168562,14040.0,False
1300,42950663.983371295,1014425.3562168562,14040.0,False
1301,42969869.11625896,1014425.3562168562,14040.0,False
1302,42989074.24914662,1014425.3562168562,14040.0,False
1303,43008279.38203428,1014425.3562168562,14040.0,False
1304,43027484.51492194,1014425.3562168562,14040.0,False
1305,43046689.6478096,1014425.3562168562,14040.0,False
1306,43065894.780697264,1014425.3562168562,14040.0,False
1307,43085099.913584925,1014425.3562168562,14040.0,False
1308,43104305.04647259,1014425.3562168562,14040.0,False
1309,43123510.17936025,1014425.3562168562,14040.0,False
1310,43142715.31224791,1014425.3562168562,14040.0,False
1311,43161920.44513557,1014425.3562168562,14040.0,False
1312,43181125.57802323,1014425.3562168562,14040.0,False
1313,43200330.710910894,1014425.3562168562,14040.0,False
1314,43219535.843798555,1014425.3562168562,14040.0,False
1315,43238740.97668622,1014425.3562168562,14040.0,False
1316,43257946.10957388,1014425.3562168562,14040.0,False
1317,43277151.24246154,1014425.3562168562,14040.0,False
1318,43296356.3753492,1014425.3562168562,14040.0,False
1319,43315561.50823686,1014425.3562168562,14040.0,False
1320,43434766.641124524,1014425.3562168562,14040.0,False
1321,43453971.774012186,1014425.3562168562,14040.0,False
1322,43473176.90689985,1014425.3562168562,14040.0,False
1323,43492382.03978751,1014425.3562168562,14040.0,False
1324,43511587.17267517,1014425.3562168562,14040.0,False
1325,43530792.30556283,1014425.3562168562,14040.0,False
1326,43549997.43845049,1014425.3562168562,14040.0,False
1327,43569202.571338154,1014425.3562168562,14040.0,False
1328,43588407.704225816,1014425.3562168562,14040.0,False
1329,43607612.83711348,1014425.3562168562,14040.0,False
1330,43626817.97000114,1014425.3562168562,14040.0,False
1331,43646023.1028888,1014425.3562168562,14040.0,False
1332,43665228.23577646,1014425.3562168562,14040.0,False
1333,43684433.36866412,1014425.3562168562,14040.0,False
1334,43703638.501551785,1014425.3562168562,14040.0,False
1335,43722843.634439446,1014425.3562168562,14040.0,False
1336,43742048.76732711,1014425.3562168562,14040.0,False
1337,43761253.90021477,1014425.3562168562,14040.0,False
1338,43780459.03310243,1014425.3562168562,14040.0,False
1339,43799664.16599009,1014425.3562168562,14040.0,False
1340,43818869.29887775,1014425.3562168562,14040.0,False
1341,43838074.431765415,1014425.3562168562,14040.0,False
1342,43857279.564653076,1014425.3562168562,14040.0,False
1343,43876484.69754074,1014425.3562168562,14040.0,False
1344,43895689.8304284,1014425.3562168562,14040.0,False
1345,43914894.96331606,1014425.3562168562,14040.0,False
1346,43934100.09620372,1014425.3562168562,14040.0,False
1347,43953305.22909138,1014425.3562168562,14040.0,False
1348,43972510.361979045,1014425.3562168562,14040.0,False
1349,43991715.49486671,1014425.3562168562,14040.0,False
1350,44110920.62775437,1014425.3562168562,14040.0,False
1351,44130125.76064203,1014425.3562168562,14040.0,False
1352,44149330.89352969,1014425.3562168562,14040.0,False
1353,44168536.02641735,1014425.3562168562,14040.0,False
1354,44187741.15930501,1014425.3562168562,14040.0,False
1355,44206946.292192675,1014425.3562168562,14040.0,False
1356,44226151.42508034,1014425.3562168562,14040.0,False
1357,44245356.557968,1014425.3562168562,14040.0,False
1358,44264561.69085566,1014425.3562168562,14040.0,False
1359,44283766.82374332,1014425.3562168562,14040.0,False
1360,44302971.95663098,1014425.3562168562,14040.0,False
1361,44322177.089518644,1014425.3562168562,14040.0,False
1362,44341382.222406305,1014425.3562168562,14040.0,False
1363,44360587.35529397,1014425.3562168562,14040.0,False
1364,44379792.48818163,1014425.3562168562,14040.0,False
1365,44398997.62106929,1014425.3562168562,14040.0,False
1366,44418202.75395695,1014425.3562168562,14040.0,False
1367,44437407.88684461,1014425.3562168562,14040.0,False
1368,44456613.019732274,1014425.3562168562,14040.0,False
1369,44475818.152619936,1014425.3562168562,14040.0,False
1370,44495023.2855076,1014425.3562168562,14040.0,False
1371,44514228.41839526,1014425.3562168562,14040.0,False
1372,44533433.55128292,1014425.3562168562,14040.0,False
1373,44552638.68417058,1014425.3562168562,14040.0,False
1374,44571843.81705824,1014425.3562168562,14040.0,False
1375,44591048.949945904,1014425.3562168562,14040.0,False
1376,44610254.082833566,1014425.3562168562,14040.0,False
1377,44629459.21572123,1014425.3562168562,14040.0,False
1378,44648664.34860889,1014425.3562168562,14040.0,False
1379,44667869.48149655,1014425.3562168562,14040.0,False
1380,44787074.61438421,1014425.3562168562,14040.0,False
1381,44806279.74727187,1014425.3562168562,14040.0,False
1382,44825484.880159535,1014425.3562168562,14040.0,False
1383,44844690.013047196,1014425.3562168562,14040.0,False
1384,44863895.14593486,1014425.3562168562,14040.0,False
1385,44883100.27882252,1014425.3562168562,14040.0,False
1386,44902305.41171018,1014425.3562168562,14040.0,False
1387,44921510.54459784,1014425.3562168562,14040.0,False
1388,44940715.6774855,1014425.3562168562,14040.0,False
1389,44959920.810373165,1014425.3562168562,14040.0,False
1390,44979125.943260826,1014425.3562168562,14040.0,False
1391,44998331.07614849,1014425.3562168562,14040.0,False
1392,45017536.20903615,1014425.3562168562,14040.0,False
1393,45036741.34192381,1014425.3562168562,14040.0,False
