Day,Remaining Pool (Qube),Daily Ticket Sales,Daily Rewards Paid Out (Qube),Exhausted Pool
1071,12829985.855209464,101442.53562168551,9360.000000000002,False
1072,12824524.939926801,101442.53562168551,9360.000000000002,False
1073,12819064.024644138,101442.53562168551,9360.000000000002,False
1074,12813603.109361475,101442.53562168551,9360.000000000002,False
1075,12808142.194078812,101442.53562168551,9360.000000000002,False
1076,12802681.27879615,101442.53562168551,9360.000000000002,False
1077,12797220.363513486,101442.53562168551,9360.000000000002,False
1078,12791759.448230824,101442.53562168551,9360.000000000002,False
1079,12786298.53294816,101442.53562168551,9360.000000000002,False
1080,12880837.617665498,101442.53562168551,9360.000000000002,False
1081,12875376.702382835,101442.53562168551,9360.000000000002,False
1082,12869915.787100172,101442.53562168551,9360.000000000002,False
1083,12864454.871817509,101442.53562168551,9360.000000000002,False
1084,12858993.956534846,101442.53562168551,9360.000000000002,False
1085,12853533.041252183,101442.53562168551,9360.000000000002,False
1086,12848072.12596952,101442.53562168551,9360.000000000002,False
1087,12842611.210686857,101442.53562168551,9360.000000000002,False
1088,12837150.295404194,101442.53562168551,9360.000000000002,False
1089,12831689.380121531,101442.53562168551,9360.000000000002,False
1090,12826228.464838868,101442.53562168551,9360.000000000002,False
1091,12820767.549556205,101442.53562168551,9360.000000000002,False
1092,12815306.634273542,101442.53562168551,9360.000000000002,False
1093,12809845.71899088,101442.53562168551,9360.000000000002,False
1094,12804384.803708216,101442.53562168551,9360.000000000002,False
1095,12798923.888425553,101442.53562168551,9360.000000000002,False
1096,12793462.97314289,101442.53562168551,9360.000000000002,False
1097,12788002.057860227,101442.53562168551,9360.000000000002,False
1098,12782541.142577564,101442.53562168551,9360.000000000002,False
1099,12777080.227294901,101442.53562168551,9360.000000000002,False
1100,12771619.312012238,101442.53562168551,9360.000000000002,False
1101,12766158.396729575,101442.53562168551,9360.000000000002,False
1102,12760697.481446913,101442.53562168551,9360.000000000002,False
1103,12755236.56616425,101442.53562168551,9360.000000000002,False
1104,12749775.650881587,101442.53562168551,9360.000000000002,False
1105,12744314.735598924,101442.53562168551,9360.000000000002,False
1106,12738853.82031626,101442.53562168551,9360.000000000002,False
1107,12733392.905033598,101442.53562168551,9360.000000000002,False
1108,12727931.989750935,101442.53562168551,9360.000000000002,False
1109,12722471.074468272,101442.53562168551,9360.000000000002,False
1110,12817010.159185609,101442.53562168551,9360.000000000002,False
1111,12811549.243902946,101442.53562168551,9360.000000000002,False
1112,12806088.328620283,101442.53562168551,9360.000000000002,False
1113,12800627.41333762,101442.53562168551,9360.000000000002,False
1114,12795166.498054957,101442.53562168551,9360.000000000002,False
1115,12789705.582772294,101442.53562168551,9360.000000000002,False
1116,12784244.667489631,101442.53562168551,9360.000000000002,False
1117,12778783.752206968,101442.53562168551,9360.000000000002,False
1118,12773322.836924305,101442.53562168551,9360.000000000002,False
1119,12767861.921641642,101442.53562168551,9360.000000000002,False
1120,12762401.00635898,101442.53562168551,9360.000000000002,False
1121,12756940.091076316,101442.53562168551,9360.000000000002,False
1122,12751479.175793653,101442.53562168551,9360.000000000002,False
1123,12746018.26051099,101442.53562168551,9360.000000000002,False
1124,12740557.345228327,101442.53562168551,9360.000000000002,False
1125,12735096.429945664,101442.53562168551,9360.000000000002,False
1126,12729635.514663002,101442.53562168551,9360.000000000002,False
1127,12724174.599380339,101442.53562168551,9360.000000000002,False
1128,12718713.684097676,101442.53562168551,9360.000000000002,False
1129,12713252.768815013,101442.53562168551,9360.000000000002,False
1130,12707791.85353235,101442.53562168551,9360.000000000002,False
1131,12702330.938249687,101442.53562168551,9360.000000000002,False
1132,12696870.022967024,101442.53562168551,9360.000000000002,False
