Time Step,Body 1 Position,Body 2 Position,Body 1 Velocity,Body 2 Velocity,Kinetic Energy 1,Kinetic Energy 2,Kinetic Energy 3,Potential Energy,Total Energy
26.3,[-582.68786986    0.        ],[ 291.34393493 -504.62249777],[-22.4351944   0.       ],[ 11.2175972  -19.42944829],251.66897390896204,251.6689739089618,251.6689739089618,-0.11735034935602431,754.8895713775296
26.400000000000002,[-584.9313893    0.       ],[ 292.46569465 -506.5654426 ],[-22.43518769   0.        ],[ 11.21759384 -19.42944248],251.66882329788064,251.66882329788038,251.66882329788038,-0.11690024906237911,754.8895696445791
26.5,[-587.17490807    0.        ],[ 293.58745403 -508.50838685],[-22.43518103   0.        ],[ 11.21759051 -19.42943671],251.66867383997345,251.66867383997322,251.66867383997322,-0.11645358845197773,754.8895679314678
26.6,[-589.41842617    0.        ],[ 294.70921308 -510.45133052],[-22.43517442   0.        ],[ 11.21758721 -19.42943098],251.66852552204654,251.66852552204628,251.66852552204628,-0.11601032824461356,754.8895662378944
26.700000000000003,[-591.66194361    0.        ],[ 295.8309718  -512.39427362],[-22.43516785   0.        ],[ 11.21758393 -19.4294253 ],251.66837833110642,251.66837833110625,251.66837833110625,-0.11557042975591511,754.889564563563
26.8,[-593.90546039    0.        ],[ 296.9527302  -514.33721615],[-22.43516134   0.        ],[ 11.21758067 -19.42941966],251.6682322543564,251.66823225435624,251.66823225435624,-0.11513385488609101,754.8895629081828
26.900000000000002,[-596.14897653    0.        ],[ 298.07448826 -516.28015811],[-22.43515488   0.        ],[ 11.21757744 -19.42941407],251.66808727919278,251.66808727919263,251.66808727919263,-0.11470056610892893,754.8895612714691
27.0,[-598.39249202    0.        ],[ 299.19624601 -518.22309952],[-22.43514847   0.        ],[ 11.21757423 -19.42940851],251.66794339320126,251.66794339320109,251.66794339320109,-0.11427052646104205,754.8895596531424
27.1,[-600.63600686    0.        ],[ 300.31800343 -520.16604037],[-22.4351421   0.       ],[ 11.21757105 -19.429403  ],251.6678005841533,251.66780058415313,251.66780058415313,-0.11384369953135673,754.8895580529282
27.200000000000003,[-602.87952107    0.        ],[ 301.43976054 -522.10898067],[-22.43513578   0.        ],[ 11.21756789 -19.42939753],251.66765884000282,251.66765884000256,251.66765884000256,-0.1134200494508347,754.8895564705571
27.3,[-605.12303465    0.        ],[ 302.56151733 -524.05192042],[-22.43512951   0.        ],[ 11.21756476 -19.4293921 ],251.66751814888264,251.6675181488824,251.6675181488824,-0.11299954088242412,754.889554905765
27.400000000000002,[-607.3665476    0.       ],[ 303.6832738  -525.99485963],[-22.43512329   0.        ],[ 11.21756164 -19.42938671],251.66737849910135,251.66737849910112,251.66737849910112,-0.1125821390112331,754.8895533582923
27.5,[-609.61005993    0.        ],[ 304.80502997 -527.9377983 ],[-22.43511711   0.        ],[ 11.21755856 -19.42938135],251.66723987913997,251.66723987913966,251.66723987913966,-0.11216780953492053,754.8895518278844
27.6,[-611.85357164    0.        ],[ 305.92678582 -529.88073644],[-22.43511098   0.        ],[ 11.21755549 -19.42937604],251.66710227764878,251.66710227764847,251.66710227764847,-0.11175651865429817,754.8895503142915
27.700000000000003,[-614.09708274    0.        ],[ 307.04854137 -531.82367404],[-22.43510489   0.        ],[ 11.21755244 -19.42937077],251.66696568344418,251.66696568344386,251.66696568344386,-0.1113482330641388,754.8895488172677
27.8,[-616.34059323    0.        ],[ 308.17029662 -533.76661112],[-22.43509884   0.        ],[ 11.21754942 -19.42936554],251.66683008550584,251.66683008550552,251.66683008550552,-0.11094291994418515,754.8895473365728
27.900000000000002,[-618.58410312    0.        ],[ 309.29205156 -535.70954768],[-22.43509284   0.        ],[ 11.21754642 -19.42936034],251.66669547297346,251.66669547297315,251.66669547297315,-0.11054054695035442,754.8895458719694
28.0,[-620.8276124    0.       ],[ 310.4138062  -537.65248371],[-22.43508689   0.        ],[ 11.21754344 -19.42935518],251.66656183514405,251.66656183514382,251.66656183514382,-0.11014108220613375,754.8895444232255
28.1,[-623.07112109    0.        ],[ 311.53556054 -539.59541923],[-22.43508097   0.        ],[ 11.21754049 -19.42935006],251.6664291614692,251.66642916146895,251.66642916146895,-0.10974449429416133,754.8895429901129
28.200000000000003,[-625.31462919    0.        ],[ 312.65731459 -541.53835423],[-22.4350751   0.       ],[ 11.21753755 -19.42934498],251.66629744155208,251.66629744155182,251.66629744155182,-0.10935075224798903,754.8895415724077
28.3,[-627.5581367    0.       ],[ 313.77906835 -543.48128873],[-22.43506927   0.        ],[ 11.21753464 -19.42933993],251.66616666514466,251.66616666514443,251.66616666514443,-0.10895982554402148,754.8895401698895
28.400000000000002,[-629.80164362    0.        ],[ 314.90082181 -545.42422272],[-22.43506349   0.        ],[ 11.21753174 -19.42933491],251.66603682214551,251.6660368221453,251.6660368221453,-0.1085716840936276,754.8895387823425
28.5,[-632.04514997    0.        ],[ 316.02257499 -547.36715621],[-22.43505774   0.        ],[ 11.21752887 -19.42932994],251.66590790259664,251.66590790259633,251.66590790259633,-0.10818629823542025,754.8895374095539
28.6,[-634.28865575    0.        ],[ 317.14432787 -549.31008921],[-22.43505203   0.        ],[ 11.21752602 -19.429325  ],251.6657798966813,251.66577989668104,251.66577989668104,-0.10780363872769949,754.8895360513158
28.700000000000003,[-636.53216095    0.        ],[ 318.26608047 -551.25302171],[-22.43504637   0.        ],[ 11.21752318 -19.42932009],251.66565279472135,251.66565279472118,251.66565279472118,-0.10742367674105588,754.8895347074226
28.8,[-638.77566559    0.        ],[ 319.38783279 -553.19595372],[-22.43504074   0.        ],[ 11.21752037 -19.42931522],251.66552658717495,251.66552658717478,251.66552658717478,-0.10704638385112958,754.8895333776734
28.900000000000002,[-641.01916966    0.        ],[ 320.50958483 -555.13888524],[-22.43503516   0.        ],[ 11.21751758 -19.42931038],251.665401264634,251.66540126463386,251.66540126463386,-0.10667173203152142,754.8895320618702
29.0,[-643.26267318    0.        ],[ 321.63133659 -557.08181628],[-22.43502961   0.        ],[ 11.21751481 -19.42930558],251.66527681782205,251.6652768178218,251.6652768178218,-0.10629969364685266,754.8895307598187
29.1,[-645.50617614    0.        ],[ 322.75308807 -559.02474684],[-22.4350241   0.       ],[ 11.21751205 -19.42930081],251.66515323759157,251.66515323759134,251.66515323759134,-0.10593024144596905,754.8895294713283
29.200000000000003,[-647.74967855    0.        ],[ 323.87483927 -560.96767692],[-22.43501863   0.        ],[ 11.21750932 -19.42929607],251.66503051492222,251.665030514922,251.665030514922,-0.10556334855528643,754.8895281962109
29.3,[-649.99318041    0.        ],[ 324.99659021 -562.91060652],[-22.4350132   0.       ],[ 11.2175066  -19.42929137],251.66490864091833,251.6649086409181,251.6649086409181,-0.10519898847227416,754.8895269342822
29.400000000000002,[-652.23668173    0.        ],[ 326.11834087 -564.85353566],[-22.43500781   0.        ],[ 11.2175039  -19.42928669],251.66478760680684,251.6647876068067,251.6647876068067,-0.10483713505907281,754.8895256853613
29.5,[-654.48018251    0.        ],[ 327.24009126 -566.79646433],[-22.43500245   0.        ],[ 11.21750122 -19.42928205],251.66466740393525,251.6646674039351,251.6646674039351,-0.10447776253624344,754.8895244492693
29.6,[-656.72368276    0.        ],[ 328.36184138 -568.73939253],[-22.43499713   0.        ],[ 11.21749856 -19.42927745],251.6645480237695,251.66454802376936,251.66454802376936,-0.10412084547664482,754.8895232258316
29.700000000000003,[-658.96718247    0.        ],[ 329.48359123 -570.68232028],[-22.43499184   0.        ],[ 11.21749592 -19.42927287],251.6644294578919,251.66442945789174,251.66442945789174,-0.10376635879943567,754.8895220148759
29.8,[-661.21068165    0.        ],[ 330.60534083 -572.62524757],[-22.43498659   0.        ],[ 11.2174933  -19.42926832],251.66431169799924,251.66431169799907,251.66431169799907,-0.10341427776419934,754.8895208162332
29.900000000000002,[-663.45418031    0.        ],[ 331.72709016 -574.5681744 ],[-22.43498138   0.        ],[ 11.21749069 -19.42926381],251.66419473590076,251.6641947359006,251.6641947359006,-0.10306457796518728,754.8895196297368
30.0,[-665.69767845    0.        ],[ 332.84883923 -576.51110078],[-22.4349762   0.       ],[ 11.2174881  -19.42925932],251.66407856351645,251.66407856351628,251.66407856351628,-0.1027172353256793,754.8895184552233
30.1,[-667.94117607    0.        ],[ 333.97058804 -578.45402671],[-22.43497106   0.        ],[ 11.21748553 -19.42925487],251.66396317287487,251.66396317287473,251.66396317287473,-0.10237222609245725,754.8895172925318
30.200000000000003,[-670.18467318    0.        ],[ 335.09233659 -580.3969522 ],[-22.43496595   0.        ],[ 11.21748297 -19.42925044],251.66384855611173,251.66384855611156,251.66384855611156,-0.10202952683038985,754.8895161415045
30.3,[-672.42816977    0.        ],[ 336.21408489 -582.33987724],[-22.43496087   0.        ],[ 11.21748044 -19.42924605],251.66373470546765,251.66373470546748,251.66373470546748,-0.1016891144171258,754.8895150019855
30.400000000000002,[-674.67166586    0.        ],[ 337.33583293 -584.28280185],[-22.43495583   0.        ],[ 11.21747792 -19.42924168],251.6636216132867,251.66362161328655,251.66362161328655,-0.10135096603789298,754.8895138738219
30.5,[-676.91516144    0.        ],[ 338.45758072 -586.22572602],[-22.43495083   0.        ],[ 11.21747541 -19.42923735],251.66350927201475,251.6635092720146,251.6635092720146,-0.10101505918040087,754.8895127568635
30.6,[-679.15865652    0.        ],[ 339.57932826 -588.16864975],[-22.43494585   0.        ],[ 11.21747293 -19.42923304],251.66339767419754,251.66339767419737,251.66339767419737,-0.10068137162984414,754.8895116509624
30.700000000000003,[-681.40215111    0.        ],[ 340.70107555 -590.11157305],[-22.43494091   0.        ],[ 11.21747045 -19.42922876],251.66328681247913,251.66328681247896,251.66328681247896,-0.100349881464005,754.8895105559731
30.8,[-683.6456452    0.       ],[ 341.8228226  -592.05449593],[-22.434936   0.      ],[ 11.217468   -19.42922451],251.66317667960038,251.6631766796002,251.6631766796002,-0.10002056704845175,754.8895094717524
30.900000000000002,[-685.8891388    0.       ],[ 342.9445694  -593.99741838],[-22.43493112   0.        ],[ 11.21746556 -19.42922029],251.6630672683972,251.66306726839707,251.66306726839707,-0.09969340703183192,754.8895083981595
31.0,[-688.13263191    0.        ],[ 344.06631596 -595.94034041],[-22.43492628   0.        ],[ 11.21746314 -19.42921609],251.66295857179927,251.66295857179918,251.66295857179918,-0.09936838034125717,754.8895073350564
31.1,[-690.37612454    0.        ],[ 345.18806227 -597.88326202],[-22.43492147   0.        ],[ 11.21746073 -19.42921192],251.6628505828281,251.66285058282796,251.66285058282796,-0.09904546617777843,754.8895062823062
31.200000000000003,[-692.61961669    0.        ],[ 346.30980834 -599.82618321],[-22.43491668   0.        ],[ 11.21745834 -19.42920778],251.66274329459594,251.66274329459586,251.66274329459586,-0.0987246440119488,754.8895052397758
31.3,[-694.86310836    0.        ],[ 347.43155418 -601.76910399],[-22.43491193   0.        ],[ 11.21745597 -19.42920366],251.66263670030403,251.6626367003039,251.6626367003039,-0.09840589357947258,754.8895042073323
31.400000000000002,[-697.10659955    0.        ],[ 348.55329977 -603.71202436],[-22.43490721   0.        ],[ 11.21745361 -19.42919958],251.6625307932413,251.66253079324116,251.66253079324116,-0.0980891948769381,754.8895031848466
31.5,[-699.35009027    0.        ],[ 349.67504514 -605.65494431],[-22.43490252   0.        ],[ 11.21745126 -19.42919551],251.66242556678304,251.6624255667829,251.6624255667829,-0.09777452815763304,754.8895021721912
31.6,[-701.59358052    0.        ],[ 350.79679026 -607.59786386],[-22.43489786   0.        ],[ 11.21744893 -19.42919148],251.66232101438928,251.66232101438914,251.66232101438914,-0.09746187392743969,754.8895011692401
31.700000000000003,[-703.83707031    0.        ],[ 351.91853515 -609.54078301],[-22.43489323   0.        ],[ 11.21744662 -19.42918747],251.66221712960368,251.66221712960353,251.66221712960353,-0.09715121294080886,754.8895001758699
31.8,[-706.08055963    0.        ],[ 353.04027982 -611.48370176],[-22.43488863   0.        ],[ 11.21744431 -19.42918348],251.66211390605199,251.66211390605176,251.66211390605176,-0.09684252619681072,754.8894991919586
31.900000000000002,[-708.32404849    0.        ],[ 354.16202425 -613.42662011],[-22.43488406   0.        ],[ 11.21744203 -19.42917952],251.66201133744096,251.66201133744073,251.66201133744073,-0.09653579493526027,754.8894982173872
32.0,[-710.5675369    0.       ],[ 355.28376845 -615.36953806],[-22.43487951   0.        ],[ 11.21743976 -19.42917559],251.6619094175569,251.66190941755667,251.66190941755667,-0.09623100063291677,754.8894972520374
32.1,[-712.81102485    0.        ],[ 356.40551243 -617.31245562],[-22.434875   0.      ],[ 11.2174375  -19.42917168],251.66180814026444,251.6618081402642,251.6618081402642,-0.09592812499975448,754.8894962957932
32.2,[-715.05451235    0.        ],[ 357.52725618 -619.25537279],[-22.43487051   0.        ],[ 11.21743526 -19.4291678 ],251.66170749950535,251.66170749950518,251.66170749950518,-0.09562714997530383,754.8894953485404
32.300000000000004,[-717.2979994    0.       ],[ 358.6489997  -621.19828957],[-22.43486606   0.        ],[ 11.21743303 -19.42916394],251.6616074892974,251.66160748929715,251.66160748929715,-0.09532805772506131,754.8894944101667
32.4,[-719.54148601    0.        ],[ 359.770743   -623.14120596],[-22.43486163   0.        ],[ 11.21743081 -19.4291601 ],251.66150810373298,251.6615081037328,251.6615081037328,-0.09503083063696624,754.8894934805617
32.5,[-721.78497217    0.        ],[ 360.89248609 -625.08412197],[-22.43485722   0.        ],[ 11.21742861 -19.42915629],251.66140933697812,251.66140933697798,251.66140933697798,-0.0947354513179437,754.8894925596162
32.6,[-724.02845789    0.        ],[ 362.01422895 -627.0270376 ],[-22.43485285   0.        ],[ 11.21742642 -19.4291525 ],251.6613111832713,251.66131118327115,251.66131118327115,-0.09444190259051125,754.8894916472232
32.7,[-726.27194318    0.        ],[ 363.13597159 -628.96995285],[-22.4348485   0.       ],[ 11.21742425 -19.42914873],251.66121363692218,251.661213636922,251.661213636922,-0.09415016748944902,754.8894907432767
32.800000000000004,[-728.51542803    0.        ],[ 364.25771401 -630.91286772],[-22.43484418   0.        ],[ 11.21742209 -19.42914499],251.66111669231074,251.66111669231057,251.66111669231057,-0.09386022925853088,754.8894898476733
32.9,[-730.75891245    0.        ],[ 365.37945622 -632.85578222],[-22.43483989   0.        ],[ 11.21741994 -19.42914127],251.66102034388604,251.66102034388578,251.66102034388578,-0.0935720713473162,754.8894889603102
33.0,[-733.00239644    0.        ],[ 366.50119822 -634.79869635],[-22.43483562   0.        ],[ 11.21741781 -19.42913757],251.66092458616512,251.66092458616498,251.66092458616498,-0.09328567740800035,754.8894880810872
33.1,[-735.24588    0.     ],[ 367.62294    -636.74161011],[-22.43483138   0.        ],[ 11.21741569 -19.4291339 ],251.66082941373227,251.66082941373205,251.66082941373205,-0.09300103129232284,754.889487209904
33.2,[-737.48936313    0.        ],[ 368.74468157 -638.6845235 ],[-22.43482716   0.        ],[ 11.21741358 -19.42913025],251.6607348212376,251.66073482123744,251.66073482123744,-0.09271811704853203,754.889486346664
33.300000000000004,[-739.73284585    0.        ],[ 369.86642293 -640.62743652],[-22.43482297   0.        ],[ 11.21741148 -19.42912662],251.66064080339638,251.66064080339615,251.66064080339615,-0.09243691891840497,754.8894854912702
33.4,[-741.97632815    0.        ],[ 370.98816407 -642.57034918],[-22.4348188   0.       ],[ 11.2174094  -19.42912301],251.66054735498773,251.66054735498747,251.66054735498747,-0.09215742133432131,754.8894846436283
33.5,[-744.21981003    0.        ],[ 372.10990501 -644.51326148],[-22.43481466   0.        ],[ 11.21740733 -19.42911943],251.66045447085386,251.6604544708536,251.6604544708536,-0.09187960891639028,754.8894838036446
33.6,[-746.46329149    0.        ],[ 373.23164575 -646.45617343],[-22.43481055   0.        ],[ 11.21740527 -19.42911586],251.66036214589914,251.6603621458989,251.6603621458989,-0.09160346646962922,754.8894829712272
33.7,[-748.70677255    0.        ],[ 374.35338627 -648.39908501],[-22.43480646   0.        ],[ 11.21740323 -19.42911232],251.66027037508906,251.6602703750888,251.6602703750888,-0.0913289789811932,754.8894821462854
33.800000000000004,[-750.95025319    0.        ],[ 375.4751266  -650.34199624],[-22.43480239   0.        ],[ 11.2174012 -19.4291088],251.6601791534494,251.66017915344915,251.66017915344915,-0.09105613161765391,754.8894813287301
33.9,[-753.19373343    0.        ],[ 376.59686672 -652.28490712],[-22.43479835   0.        ],[ 11.21739917 -19.4291053 ],251.6600884760653,251.66008847606508,251.66008847606508,-0.09078490972232747,754.8894805184732
34.0,[-755.43721327    0.        ],[ 377.71860663 -654.22781765],[-22.43479433   0.        ],[ 11.21739717 -19.42910182],251.65999833808047,251.65999833808021,251.65999833808021,-0.0905152988126498,754.8894797154283
34.1,[-757.6806927    0.       ],[ 378.84034635 -656.17072784],[-22.43479034   0.        ],[ 11.21739517 -19.42909836],251.659908734696,251.65990873469576,251.65990873469576,-0.09024728457759854,754.8894789195099
34.2,[-759.92417174    0.        ],[ 379.96208587 -658.11363767],[-22.43478637   0.        ],[ 11.21739318 -19.42909492],251.65981966116988,251.6598196611697,251.6598196611697,-0.08998085287516067,754.8894781306341
34.300000000000004,[-762.16765037    0.        ],[ 381.08382519 -660.05654716],[-22.43478242   0.        ],[ 11.21739121 -19.4290915 ],251.659731112816,251.65973111281582,251.65973111281582,-0.08971598972984494,754.8894773487178
34.4,[-764.41112861    0.        ],[ 382.20556431 -661.99945631],[-22.4347785   0.       ],[ 11.21738925 -19.42908811],251.65964308500338,251.65964308500324,251.65964308500324,-0.08945268133023804,754.8894765736796
34.5,[-766.65460646    0.        ],[ 383.32730323 -663.94236513],[-22.4347746   0.       ],[ 11.2173873  -19.42908473],251.65955557315527,251.65955557315513,251.65955557315513,-0.08919091402660362,754.8894758054389
34.6,[-768.89808392    0.        ],[ 384.44904196 -665.8852736 ],[-22.43477072   0.        ],[ 11.21738536 -19.42908137],251.6594685727485,251.65946857274824,251.65946857274824,-0.08893067432852354,754.8894750439165
34.7,[-771.14156099    0.        ],[ 385.5707805  -667.82818174],[-22.43476686   0.        ],[ 11.21738343 -19.42907803],251.65938207931245,251.6593820793122,251.6593820793122,-0.08867194890258007,754.8894742890342
34.800000000000004,[-773.38503768    0.        ],[ 386.69251884 -669.77108954],[-22.43476303   0.        ],[ 11.21738151 -19.42907471],251.65929608842865,251.6592960884284,251.6592960884284,-0.08841472457007854,754.8894735407154
34.9,[-775.62851398    0.        ],[ 387.81425699 -671.71399701],[-22.43475922   0.        ],[ 11.21737961 -19.42907141],251.65921059572975,251.6592105957295,251.6592105957295,-0.08815898830480966,754.889472798884
35.0,[-777.87198991    0.        ],[ 388.93599495 -673.65690415],[-22.43475543   0.        ],[ 11.21737771 -19.42906813],251.6591255968988,251.65912559689846,251.65912559689846,-0.08790472723085019,754.889472063465
35.1,[-780.11546545    0.        ],[ 390.05773272 -675.59981096],[-22.43475166   0.        ],[ 11.21737583 -19.42906487],251.65904108766867,251.65904108766833,251.65904108766833,-0.08765192862040203,754.8894713343849
35.2,[-782.35894061    0.        ],[ 391.17947031 -677.54271745],[-22.43474792   0.        ],[ 11.21737396 -19.42906162],251.65895706382113,251.65895706382082,251.65895706382082,-0.08740057989166809,754.8894706115711
35.300000000000004,[-784.60241541    0.        ],[ 392.3012077  -679.48562361],[-22.43474419   0.        ],[ 11.2173721 -19.4290584],251.65887352118642,251.6588735211861,251.6588735211861,-0.08715066860676488,754.8894698949518
35.4,[-786.84588983    0.        ],[ 393.42294491 -681.42852945],[-22.43474049   0.        ],[ 11.21737025 -19.42905519],251.6587904556424,251.65879045564208,251.65879045564208,-0.0869021824696706,754.8894691844569
35.5,[-789.08936388    0.        ],[ 394.54468194 -683.37143497],[-22.43473681   0.        ],[ 11.2173684 -19.429052 ],251.65870786311373,251.65870786311342,251.65870786311342,-0.08665510932420849,754.8894684800165
35.6,[-791.33283756    0.        ],[ 395.66641878 -685.31434017],[-22.43473315   0.        ],[ 11.21736657 -19.42904883],251.65862573957145,251.65862573957114,251.65862573957114,-0.08640943715206414,754.8894677815616
35.7,[-793.57631087    0.        ],[ 396.78815544 -687.25724506],[-22.43472951   0.        ],[ 11.21736475 -19.42904568],251.6585440810322,251.6585440810319,251.6585440810319,-0.08616515407083686,754.8894670890252
35.800000000000004,[-795.81978382    0.        ],[ 397.90989191 -689.20014962],[-22.43472589   0.        ],[ 11.21736295 -19.42904255],251.65846288355772,251.6584628835574,251.6584628835574,-0.0859222483321236,754.8894664023403
35.9,[-798.06325641    0.        ],[ 399.03162821 -691.14305388],[-22.43472229   0.        ],[ 11.21736115 -19.42903943],251.65838214325387,251.65838214325356,251.65838214325356,-0.08568070831963545,754.8894657214414
36.0,[-800.30672864    0.        ],[ 400.15336432 -693.08595782],[-22.43471871   0.        ],[ 11.21735936 -19.42903633],251.6583018562704,251.6583018562701,251.6583018562701,-0.08544052254734578,754.8894650462632
36.1,[-802.55020051    0.        ],[ 401.27510026 -695.02886146],[-22.43471515   0.        ],[ 11.21735758 -19.42903325],251.65822201880025,251.65822201879993,251.65822201879993,-0.08520167965766935,754.8894643767425
36.2,[-804.79367203    0.        ],[ 402.39683601 -696.97176478],[-22.43471162   0.        ],[ 11.21735581 -19.42903019],251.65814262707863,251.65814262707832,251.65814262707832,-0.08496416841967196,754.8894637128155
36.300000000000004,[-807.03714319    0.        ],[ 403.51857159 -698.9146678 ],[-22.4347081   0.       ],[ 11.21735405 -19.42902714],251.65806367738287,251.65806367738253,251.65806367738253,-0.08472797772730994,754.8894630544206
36.4,[-809.280614    0.      ],[ 404.640307   -700.85757051],[-22.4347046   0.       ],[ 11.2173523  -19.42902411],251.65798516603158,251.65798516603127,251.65798516603127,-0.08449309659769903,754.8894624014964
36.5,[-811.52408446    0.        ],[ 405.76204223 -702.80047292],[-22.43470112   0.        ],[ 11.21735056 -19.42902109],251.65790708938414,251.65790708938383,251.65790708938383,-0.08425951416941169,754.8894617539823
36.6,[-813.76755457    0.        ],[ 406.88377728 -704.74337503],[-22.43469766   0.        ],[ 11.21734883 -19.4290181 ],251.65782944384014,251.65782944383983,251.65782944383983,-0.08402721970080287,754.889461111819
36.7,[-816.01102433    0.        ],[ 408.00551217 -706.68627684],[-22.43469421   0.        ],[ 11.21734711 -19.42901511],251.6577522258388,251.65775222583855,251.65775222583855,-0.08379620256836333,754.8894604749476
36.800000000000004,[-818.25449376    0.        ],[ 409.12724688 -708.62917835],[-22.43469079   0.        ],[ 11.2173454  -19.42901215],251.65767543185842,251.65767543185817,251.65767543185817,-0.08356645226509993,754.8894598433096
36.9,[-820.49796284    0.        ],[ 410.24898142 -710.57207957],[-22.43468739   0.        ],[ 11.21734369 -19.4290092 ],251.65759905841597,251.65759905841566,251.65759905841566,-0.08333795839894267,754.8894592168483
37.0,[-822.74143157    0.        ],[ 411.37071579 -712.51498049],[-22.434684   0.      ],[ 11.217342   -19.42900627],251.6575231020664,251.65752310206605,251.65752310206605,-0.08311071069117758,754.8894585955073
37.1,[-824.98489997    0.        ],[ 412.49244999 -714.45788112],[-22.43468063   0.        ],[ 11.21734032 -19.42900335],251.65744755940213,251.65744755940182,251.65744755940182,-0.08288469897490541,754.8894579792309
37.2,[-827.22836804    0.        ],[ 413.61418402 -716.40078145],[-22.43467728   0.        ],[ 11.21733864 -19.42900045],251.65737242705274,251.6573724270524,251.6573724270524,-0.08265991319352528,754.889457367964
37.300000000000004,[-829.47183577    0.        ],[ 414.73591788 -718.3436815 ],[-22.43467395   0.        ],[ 11.21733698 -19.42899757],251.65729770168423,251.65729770168392,251.65729770168392,-0.0824363433992429,754.8894567616528
37.4,[-831.71530316    0.        ],[ 415.85765158 -720.28658125],[-22.43467064   0.        ],[ 11.21733532 -19.4289947 ],251.6572233799986,251.6572233799983,251.6572233799983,-0.08221397975160305,754.8894561602436
37.5,[-833.95877022    0.        ],[ 416.97938511 -722.22948072],[-22.43466735   0.        ],[ 11.21733367 -19.42899185],251.6571494587335,251.6571494587332,251.6571494587332,-0.08199281251604575,754.8894555636838
37.6,[-836.20223696    0.        ],[ 418.10111848 -724.17237991],[-22.43466407   0.        ],[ 11.21733203 -19.42898901],251.6570759346615,251.65707593466126,251.65707593466126,-0.0817728320624854,754.8894549719215
37.7,[-838.44570337    0.        ],[ 419.22285168 -726.11527881],[-22.43466081   0.        ],[ 11.2173304  -19.42898619],251.6570028045899,251.65700280458958,251.65700280458958,-0.08155402886391319,754.8894543849052
37.800000000000004,[-840.68916945    0.        ],[ 420.34458472 -728.05817743],[-22.43465757   0.        ],[ 11.21732878 -19.42898338],251.65693006536003,251.65693006535972,251.65693006535972,-0.08133639349502152,754.8894538025844
37.9,[-842.9326352    0.       ],[ 421.4663176  -730.00107577],[-22.43465434   0.        ],[ 11.21732717 -19.42898058],251.6568577138469,251.6568577138466,251.6568577138466,-0.08111991663085055,754.8894532249093
38.0,[-845.17610064    0.        ],[ 422.58805032 -731.94397382],[-22.43465113   0.        ],[ 11.21732557 -19.42897781],251.65678574695875,251.65678574695843,251.65678574695843,-0.08090458904545625,754.8894526518302
38.1,[-847.41956575    0.        ],[ 423.70978288 -733.8868716 ],[-22.43464794   0.        ],[ 11.21732397 -19.42897504],251.65671416163667,251.65671416163642,251.65671416163642,-0.08069040161059969,754.8894520832989
38.2,[-849.66303055    0.        ],[ 424.83151527 -735.82976911],[-22.43464477   0.        ],[ 11.21732238 -19.42897229],251.65664295485405,251.65664295485382,251.65664295485382,-0.08047734529445695,754.8894515192673
38.300000000000004,[-851.90649502    0.        ],[ 425.95324751 -737.77266634],[-22.43464161   0.        ],[ 11.21732081 -19.42896956],251.65657212361623,251.65657212361597,251.65657212361597,-0.0802654111603496,754.8894509596879
38.400000000000006,[-854.14995918    0.        ],[ 427.07497959 -739.71556329],[-22.43463847   0.        ],[ 11.21731924 -19.42896684],251.65650166495993,251.65650166495968,251.65650166495968,-0.08005459036549503,754.8894504045138
38.5,[-856.39342303    0.        ],[ 428.19671152 -741.65845998],[-22.43463535   0.        ],[ 11.21731767 -19.42896414],251.65643157595318,251.65643157595292,251.65643157595292,-0.07984487415977651,754.8894498536993
38.6,[-858.63688657    0.        ],[ 429.31844328 -743.60135639],[-22.43463224   0.        ],[ 11.21731612 -19.42896144],251.6563618536945,251.65636185369428,251.65636185369428,-0.07963625388453249,754.8894493071984
38.7,[-860.88034979    0.        ],[ 430.44017489 -745.54425254],[-22.43462915   0.        ],[ 11.21731457 -19.42895877],251.6562924953129,251.65629249531264,251.65629249531264,-0.07942872097136491,754.8894487649668
38.800000000000004,[-863.1238127    0.       ],[ 431.56190635 -747.48714841],[-22.43462607   0.        ],[ 11.21731304 -19.4289561 ],251.65622349796706,251.65622349796683,251.65622349796683,-0.07922226694096596,754.8894482269598
38.900000000000006,[-865.36727531    0.        ],[ 432.68363766 -749.43004402],[-22.43462301   0.        ],[ 11.21731151 -19.42895345],251.6561548588453,251.65615485884507,251.65615485884507,-0.07901688340196322,754.8894476931334
39.0,[-867.61073761    0.        ],[ 433.80536881 -751.37293937],[-22.43461997   0.        ],[ 11.21730998 -19.42895082],251.65608657516506,251.65608657516484,251.65608657516484,-0.0788125620497827,754.889447163445
39.1,[-869.85419961    0.        ],[ 434.9270998  -753.31583445],[-22.43461694   0.        ],[ 11.21730847 -19.4289482 ],251.65601864417243,251.65601864417218,251.65601864417218,-0.07860929466552934,754.8894466378513
39.2,[-872.0976613    0.       ],[ 436.04883065 -755.25872927],[-22.43461393   0.        ],[ 11.21730696 -19.42894559],251.65595106314194,251.6559510631417,251.6559510631417,-0.07840707311488501,754.8894461163104
39.300000000000004,[-874.3411227    0.       ],[ 437.17056135 -757.20162383],[-22.43461093   0.        ],[ 11.21730547 -19.42894299],251.65588382937614,251.6558838293759,251.6558838293759,-0.07820588934702329,754.889445598781
39.400000000000006,[-876.58458379    0.        ],[ 438.29229189 -759.14451813],[-22.43460795   0.        ],[ 11.21730398 -19.42894041],251.6558169402052,251.65581694020503,251.65581694020503,-0.07800573539354101,754.8894450852217
