Day,Remaining Pool (Qube),Daily Ticket Sales,Daily Rewards Paid Out (Qube),Exhausted Pool
423,22217942.440893933,1014425.3562168562,16380.0,False
424,22234807.57378159,1014425.3562168562,16380.0,False
425,22251672.70666925,1014425.3562168562,16380.0,False
426,22268537.839556906,1014425.3562168562,16380.0,False
427,22285402.972444564,1014425.3562168562,16380.0,False
428,22302268.10533222,1014425.3562168562,16380.0,False
429,22319133.23821988,1014425.3562168562,16380.0,False
430,22335998.371107537,1014425.3562168562,16380.0,False
431,22352863.503995195,1014425.3562168562,16380.0,False
432,22369728.636882853,1014425.3562168562,16380.0,False
433,22386593.76977051,1014425.3562168562,16380.0,False
434,22403458.90265817,1014425.3562168562,16380.0,False
435,22420324.035545826,1014425.3562168562,16380.0,False
436,22437189.168433484,1014425.3562168562,16380.0,False
437,22454054.30132114,1014425.3562168562,16380.0,False
438,22470919.4342088,1014425.3562168562,16380.0,False
439,22487784.567096457,1014425.3562168562,16380.0,False
440,22504649.699984115,1014425.3562168562,16380.0,False
441,22521514.832871772,1014425.3562168562,16380.0,False
442,22538379.96575943,1014425.3562168562,16380.0,False
443,22555245.098647088,1014425.3562168562,16380.0,False
444,22572110.231534746,1014425.3562168562,16380.0,False
445,22588975.364422403,1014425.3562168562,16380.0,False
446,22605840.49731006,1014425.3562168562,16380.0,False
447,22622705.63019772,1014425.3562168562,16380.0,False
448,22639570.763085376,1014425.3562168562,16380.0,False
449,22656435.895973034,1014425.3562168562,16380.0,False
450,22773301.028860692,1014425.3562168562,16380.0,False
451,22790166.16174835,1014425.3562168562,16380.0,False
452,22807031.294636007,1014425.3562168562,16380.0,False
453,22823896.427523665,1014425.3562168562,16380.0,False
454,22840761.560411323,1014425.3562168562,16380.0,False
455,22857626.69329898,1014425.3562168562,16380.0,False
456,22874491.82618664,1014425.3562168562,16380.0,False
457,22891356.959074296,1014425.3562168562,16380.0,False
458,22908222.091961954,1014425.3562168562,16380.0,False
459,22925087.22484961,1014425.3562168562,16380.0,False
460,22941952.35773727,1014425.3562168562,16380.0,False
461,22958817.490624927,1014425.3562168562,16380.0,False
462,22975682.623512585,1014425.3562168562,16380.0,False
463,22992547.756400242,1014425.3562168562,16380.0,False
464,23009412.8892879,1014425.3562168562,16380.0,False
465,23026278.022175558,1014425.3562168562,16380.0,False
466,23043143.155063216,1014425.3562168562,16380.0,False
467,23060008.287950873,1014425.3562168562,16380.0,False
468,23076873.42083853,1014425.3562168562,16380.0,False
469,23093738.55372619,1014425.3562168562,16380.0,False
470,23110603.686613847,1014425.3562168562,16380.0,False
471,23127468.819501504,1014425.3562168562,16380.0,False
472,23144333.952389162,1014425.3562168562,16380.0,False
473,23161199.08527682,1014425.3562168562,16380.0,False
474,23178064.218164477,1014425.3562168562,16380.0,False
475,23194929.351052135,1014425.3562168562,16380.0,False
476,23211794.483939793,1014425.3562168562,16380.0,False
477,23228659.61682745,1014425.3562168562,16380.0,False
478,23245524.74971511,1014425.3562168562,16380.0,False
479,23262389.882602766,1014425.3562168562,16380.0,False
480,23379255.015490424,1014425.3562168562,16380.0,False
