Day,Remaining Pool (Qube),Daily Ticket Sales,Daily Rewards Paid,Qube Price ($),Penalty Contributions
475,14184962.927253561,100000,5289.6928770843915,5.686825846710106e+18,528.9692877084392
476,14181133.735116966,100000,5287.788587648641,6.676791170237927e+18,528.7788587648641
477,14177304.54298037,100000,5285.884983757087,7.841075341042191e+18,528.5884983757087
478,14173475.350843774,100000,5283.982065162934,9.21071538253317e+18,528.3982065162935
479,14169646.158707177,100000,5282.079831619476,1.0822333994341145e+19,528.2079831619476
480,14165816.966570582,100000,5280.178282880093,1.2719155310566451e+19,528.0178282880094
481,14161987.774433985,100000,5278.277418698257,1.4952207249603987e+19,527.8277418698257
482,14158158.58229739,100000,5276.377238827526,1.7581745069976465e+19,527.6377238827525
483,14154329.390160793,100000,5274.477743021548,2.0678937229520142e+19,527.4477743021548
484,14150500.198024198,100000,5272.578931034061,2.4327862353697657e+19,527.2578931034061
485,14146671.005887602,100000,5270.680802618888,2.862787528654508e+19,527.0680802618889
486,14142841.813751006,100000,5268.7833575299455,3.3696411103565492e+19,526.8783357529945
487,14139012.621614411,100000,5266.886595521235,3.967230894225646e+19,526.6886595521236
488,14135183.429477815,100000,5264.990516346847,4.671975294956931e+19,526.4990516346846
489,14131354.23734122,100000,5263.095119760962,5.5032946029768655e+19,526.3095119760962
490,14127525.045204623,100000,5261.200405517848,6.4841653965819806e+19,526.1200405517848
491,14123695.853068028,100000,5259.306373371863,7.641778355698611e+19,525.9306373371863
492,14119866.66093143,100000,5257.413023077448,9.008318947005907e+19,525.7413023077448
493,14116037.468794836,100000,5255.52035438914,1.0621894150335508e+20,525.552035438914
494,14112208.276658239,100000,5253.628367061561,1.2527632806024665e+20,525.3628367061561
495,14108379.084521644,100000,5251.737060849419,1.4778992419540648e+20,525.173706084942
496,14104549.892385047,100000,5249.846435507513,1.7439311527288275e+20,524.9846435507513
497,14100720.700248452,100000,5247.95649079073,2.058365420219698e+20,524.795649079073
498,14096891.508111857,100000,5246.067226454046,2.430100219397634e+20,524.6067226454046
499,14093062.31597526,100000,5244.178642252522,2.8696860837300545e+20,524.4178642252522
500,14089233.123838665,100000,5242.290737941312,3.389635755713668e+20,524.2290737941312
501,14085403.931702068,100000,5240.403513275653,4.00479269553946e+20,524.0403513275653
502,14081574.739565473,100000,5238.516968010874,4.732769455745569e+20,523.8516968010874
503,14077745.547428876,100000,5236.63110190239,5.594469290599254e+20,523.663110190239
504,14073916.355292281,100000,5234.745914705705,6.614706950133514e+20,523.4745914705705
505,14070087.163155686,100000,5232.861406176412,7.822947692700773e+20,523.2861406176412
506,14066257.97101909,100000,5230.977576070188,9.254187235360544e+20,523.0977576070188
507,14062428.778882494,100000,5229.094424142803,1.094999976672058e+21,522.9094424142803
508,14058599.586745897,100000,5227.211950150111,1.295978641380456e+21,522.7211950150112
509,14054770.394609302,100000,5225.330153848057,1.534226285309372e+21,522.5330153848057
510,14050941.202472705,100000,5223.449034992671,1.816723228986209e+21,522.3449034992672
511,14047112.01033611,100000,5221.568593340075,2.1517699043658773e+21,522.1568593340074
512,14043282.818199513,100000,5219.688828646472,2.549238876438494e+21,521.9688828646472
513,14039453.626062918,100000,5217.809740668159,3.020875421450105e+21,521.7809740668159
514,14035624.433926322,100000,5215.931329161518,3.58065610104321e+21,521.5931329161518
515,14031795.241789727,100000,5214.05359388302,4.245216622665927e+21,521.405359388302
516,14027966.049653132,100000,5212.176534589222,5.034362493728717e+21,521.2176534589222
517,14024136.857516535,100000,5210.300151036769,5.97167863321205e+21,521.030015103677
518,14020307.66537994,100000,5208.424442982396,7.085257287431576e+21,520.8424442982396
519,14016478.473243343,100000,5206.549410182923,8.408567411785525e+21,520.6549410182923
520,14012649.281106748,100000,5204.675052395258,9.981493254113011e+21,520.4675052395258
521,14008820.08897015,100000,5202.801369376394,1.1851575359900574e+22,520.2801369376394
522,14004990.896833556,100000,5200.928360883419,1.4075493797853298e+22,520.092836088342
523,14001161.704696959,100000,5199.056026673501,1.6720841296171323e+22,519.9056026673501
524,13997332.512560364,100000,5197.184366503899,1.9868243449676732e+22,519.7184366503899
525,13993503.320423767,100000,5195.313380131957,2.361389452381402e+22,519.5313380131958
526,13989674.128287172,100000,5193.443067315111,2.8072591026227786e+22,519.3443067315111
527,13985844.936150577,100000,5191.573427810877,3.338136160070207e+22,519.1573427810877
528,13982015.74401398,100000,5189.704461376864,3.970381147616093e+22,518.9704461376864
529,13978186.551877385,100000,5187.836167770769,4.723532334271608e+22,518.7836167770769
530,13974357.359740788,100000,5185.9685467503705,5.620928493129234e+22,518.5968546750371
531,13970528.167604193,100000,5184.101598073541,6.690454771147506e+22,518.4101598073541
532,13966698.975467596,100000,5182.235321498235,7.965436216051963e+22,518.2235321498235
533,13962869.783331001,100000,5180.369716782496,9.485708440079162e+22,518.0369716782496
534,13959040.591194404,100000,5178.504783684454,1.1298900834778037e+23,517.8504783684455
535,13955211.39905781,100000,5176.6405219623275,1.3461974889915983e+23,517.6640521962328
536,13951382.206921212,100000,5174.776931374421,1.6043068759063383e+23,517.4776931374421
537,13947553.014784617,100000,5172.914011679126,1.912370955177865e+23,517.2914011679126
538,13943723.822648022,100000,5171.051762634921,2.2801467275943493e+23,517.1051762634921
539,13939894.630511425,100000,5169.190184000374,2.7193139336243812e+23,516.9190184000374
540,13936065.43837483,100000,5167.329275534134,3.2438572538103785e+23,516.7329275534133
541,13932236.246238234,100000,5165.469036994941,3.8705251280777636e+23,516.5469036994941
542,13928407.054101638,100000,5163.609468141623,4.619380680975665e+23,516.3609468141624
543,13924577.861965042,100000,5161.750568733092,5.514463395621299e+23,516.1750568733092
544,13920748.669828447,100000,5159.892338528349,6.584583983010108e+23,515.9892338528349
545,13916919.477691852,100000,5158.034777286478,7.864279479522489e+23,515.8034777286479
546,13913090.285555255,100000,5156.177884766654,9.394961136025827e+23,515.6177884766654
547,13909261.09341866,100000,5154.321660728138,1.1226294332909417e+24,515.4321660728139
548,13905431.901282063,100000,5152.466104930277,1.3417857803644728e+24,515.2466104930277
549,13901602.709145468,100000,5150.611217132502,1.6041139161581236e+24,515.0611217132503
550,13897773.51700887,100000,5148.756997094334,1.91819354472788e+24,514.8756997094334
551,13893944.324872276,100000,5146.903444575381,2.2943241566095715e+24,514.6903444575381
552,13890115.132735679,100000,5145.050559335334,2.744872657547588e+24,514.5050559335334
553,13886285.940599084,100000,5143.198341133974,3.28469184226656e+24,514.3198341133974
554,13882456.748462487,100000,5141.346789731167,3.931624267010578e+24,514.1346789731167
555,13878627.556325892,100000,5139.495904886863,4.70710908780248e+24,513.9495904886863
556,13874798.364189297,100000,5137.645686361104,5.636913073253789e+24,513.7645686361104
557,13870969.1720527,100000,5135.796133914014,6.752011403424236e+24,513.5796133914014
558,13867139.979916105,100000,5133.947247305805,8.089649189808123e+24,513.3947247305805
559,13863310.787779508,100000,5132.099026296775,9.694621090079695e+24,513.2099026296776
560,13859481.595642913,100000,5130.251470647308,1.1620814180023132e+25,513.0251470647308
561,13855652.403506316,100000,5128.404580117875,1.3933068669369736e+25,512.8404580117875
562,13851823.211369721,100000,5126.558354469033,1.670942245403703e+25,512.6558354469033
563,13847994.019233126,100000,5124.712793461424,2.0043819304201034e+25,512.4712793461424
564,13844164.82709653,100000,5122.867896855777,2.4049377204959914e+25,512.2867896855777
565,13840335.634959932,100000,5121.02366441291,2.886233361206499e+25,512.102366441291
566,13836506.442823337,100000,5119.180095893721,3.4646808909477147e+25,511.9180095893721
567,13832677.250686742,100000,5117.337191059199,4.160055906916892e+25,511.7337191059199
568,13828848.058550145,100000,5115.494949670418,4.996192452273415e+25,511.54949496704177
569,13825018.86641355,100000,5113.653371488537,6.0018225902534895e+25,511.36533714885377
570,13821189.674276954,100000,5111.812456274801,7.211591022963624e+25,511.1812456274801
571,13817360.482140359,100000,5109.972203790541,8.667281530026088e+25,510.99722037905417
572,13813531.290003762,100000,5108.132613797176,1.0419299786295328e+26,510.8132613797177
573,13809702.097867167,100000,5106.2936860562095,1.2528466561623414e+26,510.629368605621
574,13805872.905730572,100000,5104.455420329229,1.5068186765553932e+26,510.44554203292296
575,13802043.713593975,100000,5102.617816377911,1.812707370938049e+26,510.26178163779116
576,13798214.521457378,100000,5100.780873964016,2.1812124844600358e+26,510.0780873964016
577,13794385.329320783,100000,5098.944592849389,2.6252565742144746e+26,509.8944592849389
578,13790556.137184188,100000,5097.1089727959625,3.1604503981886873e+26,509.7108972795963
579,13786726.94504759,100000,5095.274013565757,3.8056564877567886e+26,509.5274013565757
580,13782897.752910996,100000,5093.439714920873,4.583671772606684e+26,509.3439714920873
581,13779068.560774399,100000,5091.606076623501,5.522054595170623e+26,509.1606076623502
582,13775239.368637804,100000,5089.773098435917,6.654126883338074e+26,508.9773098435917
583,13771410.176501207,100000,5087.94078012048,8.020188854713261e+26,508.794078012048
584,13767580.984364612,100000,5086.1091214396365,9.668991657930059e+26,508.6109121439637
585,13763751.792228017,100000,5084.278122155919,1.1659523127370745e+27,508.4278122155919
586,13759922.60009142,100000,5082.447782031943,1.4063173715996085e+27,508.2447782031943
587,13756093.407954823,100000,5080.618100830411,1.6966364138986705e+27,508.0618100830411
588,13752264.215818228,100000,5078.789078314112,2.0473733872156802e+27,507.8789078314112
589,13748435.023681633,100000,5076.960714245919,2.4712011091258817e+27,507.69607142459193
590,13744605.831545036,100000,5075.1330083887915,2.9834710750428874e+27,507.51330083887916
591,13740776.639408441,100000,5073.305960505771,3.6027839304232824e+27,507.33059605057707
592,13736947.447271844,100000,5071.479570359988,4.3516823328267064e+27,507.14795703599884
593,13733118.25513525,100000,5069.653837714658,5.257492651460303e+27,506.96538377146584
594,13729289.062998652,100000,5067.828762333082,6.353347707493469e+27,506.7828762333082
595,13725459.870862057,100000,5066.004343978641,7.679429775359117e+27,506.60043439786415
596,13721630.678725462,100000,5064.180582414809,9.284481621734346e+27,506.4180582414809
597,13717801.486588866,100000,5062.3574774051385,1.1227643794995055e+28,506.2357477405139
598,13713972.29445227,100000,5060.535028713272,1.35806891093666e+28,506.0535028713273
599,13710143.102315674,100000,5058.713236102935,1.6430740802995584e+28,505.87132361029353
600,13706313.910179079,100000,5056.892099337938,1.988357980928323e+28,505.6892099337938
601,13702484.718042482,100000,5055.071618182177,2.4067669726288086e+28,505.50716181821775
602,13698655.525905887,100000,5053.251792399631,2.9139056329922794e+28,505.3251792399631
603,13694826.333769292,100000,5051.432621754368,3.5287332991187198e+28,505.1432621754368
604,13690997.141632695,100000,5049.6141060105365,4.2742905518844255e+28,504.9614106010537
605,13687167.949496098,100000,5047.796244932371,5.1785841462149446e+28,504.7796244932372
606,13683338.757359503,100000,5045.979038284197,6.275665186171522e+28,504.5979038284197
607,13679509.565222908,100000,5044.162485830414,7.606943038788002e+28,504.4162485830414
608,13675680.37308631,100000,5042.346587335514,9.222786888808735e+28,504.23465873355144
609,13671851.180949716,100000,5040.531342564074,1.118447834165918e+29,504.0531342564075
610,13668021.988813119,100000,5038.716751280751,1.3566592554593353e+29,503.87167512807514
611,13664192.796676524,100000,5036.90281325029,1.645990259270263e+29,503.690281325029
612,13660363.604539927,100000,5035.08952823752,1.9974922774408122e+29,503.50895282375205
613,13656534.412403332,100000,5033.2768960073545,2.4246232557295694e+29,503.3276896007355
614,13652705.220266737,100000,5031.464916324792,2.9437754083272982e+29,503.14649163247924
615,13648876.02813014,100000,5029.653588954915,3.574919515689989e+29,502.96535889549153
616,13645046.835993543,100000,5027.842913662891,4.342391677360339e+29,502.78429136628915
617,13641217.643856948,100000,5026.032890213973,5.275854231067061e+29,502.6032890213973
618,13637388.451720353,100000,5024.223518373496,6.411469655616804e+29,502.4223518373496
619,13633559.259583756,100000,5022.414797906881,7.793334984190815e+29,502.2414797906881
620,13629730.067447161,100000,5020.606728579634,9.475234930493823e+29,502.0606728579635
621,13625900.875310564,100000,5018.799310157346,1.1522785019764304e+30,501.8799310157346
622,13622071.68317397,100000,5016.992542405689,1.4016052069160294e+30,501.69925424056896
623,13618242.491037372,100000,5015.186425090423,1.7052759052453743e+30,501.5186425090423
624,13614413.298900777,100000,5013.380957977391,2.0752205541994533e+30,501.3380957977391
625,13610584.106764182,100000,5011.576140832519,2.526006456664951e+30,501.15761408325193
626,13606754.914627586,100000,5009.771973421819,3.075425311236751e+30,500.9771973421819
627,13602925.72249099,100000,5007.968455511387,3.745211816521253e+30,500.79684555113874
628,13599096.530354394,100000,5006.165586867402,4.5619235053528583e+30,500.6165586867403
629,13595267.338217799,100000,5004.36336725613,5.558018222240446e+30,500.43633672561305
630,13591438.146081202,100000,5002.561796443918,6.773173934503535e+30,500.2561796443918
631,13587608.953944607,100000,5000.760874197198,8.255905738156525e+30,500.07608741971984
632,13583779.761808012,100000,4998.960600282488,1.0065547419502287e+31,499.89606002824877
633,13579950.569671415,100000,4997.160974466386,1.2274680299394082e+31,499.71609744663857
634,13576121.377534818,100000,4995.361996515578,1.4972110980469987e+31,499.5361996515578
635,13572292.185398223,100000,4993.563666196832,1.8266522853102767e+31,499.35636661968323
636,13568462.993261628,100000,4991.7659832770005,2.229095479742391e+31,499.17659832770005
637,13564633.801125031,100000,4989.968947523021,2.720829568425802e+31,498.99689475230207
638,13560804.608988436,100000,4988.172558701913,3.3218026553100563e+31,498.8172558701913
639,13556975.416851839,100000,4986.37681658078,4.056449561216262e+31,498.637681658078
640,13553146.224715244,100000,4984.581720926811,4.954707678504452e+31,498.4581720926811
641,13549317.032578647,100000,4982.787271507276,6.05326432842707e+31,498.27872715072766
642,13545487.840442052,100000,4980.993468089534,7.397088715715761e+31,498.09934680895344
643,13541658.648305457,100000,4979.200310441021,9.041313828535112e+31,497.9200310441022
644,13537829.45616886,100000,4977.407798329264,1.1053548730953311e+32,497.74077983292636
645,13534000.264032263,100000,4975.615931521865,1.3516720304274598e+32,497.5615931521865
646,13530171.071895668,100000,4973.824709786517,1.6532566433925126e+32,497.3824709786517
647,13526341.879759073,100000,4972.0341328909935,2.0225930924209206e+32,497.2034132890994
648,13522512.687622476,100000,4970.244200603153,2.4750045307147357e+32,497.0244200603154
649,13518683.495485881,100000,4968.454912690936,3.0293025742215165e+32,496.8454912690936
650,13514854.303349284,100000,4966.666268922367,3.708586629509165e+32,496.6666268922367
651,13511025.11121269,100000,4964.878269065556,4.5412275401781056e+32,496.48782690655565
652,13507195.919076093,100000,4963.090912888692,5.56207831957994e+32,496.30909128886924
653,13503366.726939498,100000,4961.3042001600525,6.813964721965999e+32,496.13042001600525
654,13499537.534802902,100000,4959.518130647995,8.349520733491791e+32,495.9518130647996
655,13495708.342666306,100000,4957.732704120961,1.0233449292757522e+33,495.7732704120961
656,13491879.150529709,100000,4955.947920347477,1.254530736342185e+33,495.5947920347477
657,13488049.958393114,100000,4954.163779096152,1.538293772764819e+33,495.4163779096152
658,13484220.766256519,100000,4952.380280135678,1.8866698599628108e+33,495.2380280135678
659,13480391.574119922,100000,4950.597423234829,2.3144677674622305e+33,495.0597423234829
660,13476562.381983327,100000,4948.815208162465,2.8399121142938673e+33,494.8815208162465
661,13472733.18984673,100000,4947.0336346875265,3.485436250728563e+33,494.7033634687527
662,13468903.997710135,100000,4945.25270257904,4.2786603220995503e+33,494.52527025790397
663,13465074.805573538,100000,4943.472411606111,5.253598028136772e+33,494.3472411606111
664,13461245.613436943,100000,4941.692761537932,6.452145876987876e+33,494.1692761537932
665,13457416.421300348,100000,4939.913752143778,7.925921464495017e+33,493.9913752143778
666,13453587.229163751,100000,4938.135383193006,9.738533071197908e+33,493.8135383193007
667,13449758.037027156,100000,4936.357654455056,1.196838238746541e+34,493.6357654455056
668,13445928.84489056,100000,4934.5805656994535,1.4712126351324744e+34,493.45805656994537
669,13442099.652753964,100000,4932.804116695801,1.8088954031135699e+34,493.28041166958013
670,13438270.460617367,100000,4931.02830721379,2.224587159298328e+34,493.102830721379
671,13434441.268480772,100000,4929.253137023193,2.7364234382234186e+34,492.9253137023193
672,13430612.076344177,100000,4927.478605893864,3.366782215813875e+34,492.74786058938645
673,13426782.88420758,100000,4925.704713595743,4.1432824205224545e+34,492.5704713595743
674,13422953.692070983,100000,4923.931459898848,5.100018870460596e+34,492.3931459898848
675,13419124.499934388,100000,4922.158844573285,6.279089948163129e+34,492.2158844573285
676,13415295.307797793,100000,4920.3868673892375,7.732487814845259e+34,492.0386867389238
677,13411466.115661196,100000,4918.615528116978,9.524437706471165e+34,491.8615528116978
678,13407636.923524601,100000,4916.844826526855,1.1734293632157096e+35,491.6844826526856
679,13403807.731388004,100000,4915.074762389306,1.4460123590735134e+35,491.5074762389306
680,13399978.53925141,100000,4913.305335474845,1.782314945191961e+35,491.33053354748455
681,13396149.347114813,100000,4911.536545554074,2.19732464300869e+35,491.15365455540746
682,13392320.154978218,100000,4909.768392397675,2.7095756497280452e+35,490.9768392397675
683,13388490.962841623,100000,4908.000875776412,3.3419931485233685e+35,490.8000875776412
684,13384661.770705026,100000,4906.233995461132,4.122939793649816e+35,490.6233995461132
685,13380832.578568429,100000,4904.467751222765,5.087513062128442e+35,490.44677512227656
686,13377003.386431834,100000,4902.702142832325,6.279153957170062e+35,490.2702142832325
687,13373174.194295239,100000,4900.937170060905,7.75164221446814e+35,490.09371700609057
688,13369345.002158642,100000,4899.172832679684,9.57157140437459e+35,489.9172832679684
689,13365515.810022047,100000,4897.40913045992,1.1821420017467104e+36,489.740913045992
690,13361686.61788545,100000,4895.646063172955,1.4603362860900817e+36,489.56460631729556
691,13357857.425748855,100000,4893.883630590211,1.8044002240631762e+36,489.3883630590212
692,13354028.233612258,100000,4892.1218324832,2.230024215905415e+36,489.21218324832
693,13350199.041475663,100000,4890.360668623506,2.756658323785171e+36,489.03606686235065
694,13346369.849339068,100000,4888.600138782801,3.408418392548806e+36,488.86001387828014
695,13342540.657202471,100000,4886.840242732839,4.2152118066352745e+36,488.68402427328397
696,13338711.465065874,100000,4885.080980245455,5.2141364210937817e+36,488.5080980245455
697,13334882.27292928,100000,4883.322351092566,6.451219327256403e+36,488.33223510925666
698,13331053.080792684,100000,4881.564355046174,7.983578470249277e+36,488.1564355046174
699,13327223.888656087,100000,4879.806991878358,9.882110527467651e+36,487.9806991878358
700,13323394.696519492,100000,4878.05026136128,1.2234833885270965e+37,487.805026136128
701,13319565.504382897,100000,4876.29416326719,1.5151047265912609e+37,487.629416326719
702,13315736.3122463,100000,4874.5386973684135,1.8766504120650888e+37,487.4538697368414
703,13311907.120109703,100000,4872.783863437361,2.3249852271052463e+37,487.27838634373614
704,13308077.927973108,100000,4871.029661246524,2.8810649890122904e+37,487.10296612465237
705,13304248.735836513,100000,4869.276090568476,3.5709345820777714e+37,486.92760905684764
706,13300419.543699916,100000,4867.523151175871,4.426970824910507e+37,486.75231511758716
707,13296590.351563321,100000,4865.770842841447,5.489430565952734e+37,486.57708428414475
708,13292761.159426725,100000,4864.019165338024,6.808379377340812e+37,486.4019165338025
709,13288931.96729013,100000,4862.268118438503,8.44609492891226e+37,486.2268118438503
710,13285102.775153533,100000,4860.517701915865,1.0480062505913458e+38,486.05177019158646
711,13281273.583016938,100000,4858.767915543174,1.3006709357499586e+38,485.87679155431744
712,13277444.390880343,100000,4857.018759093578,1.6146061095597635e+38,485.70187590935785
713,13273615.198743746,100000,4855.2702323403055,2.0047549042652686e+38,485.5270232340306
714,13269786.006607149,100000,4853.522335056662,2.4897254554067307e+38,485.3522335056662
715,13265956.814470554,100000,4851.775067016041,3.092694780091936e+38,485.17750670160416
716,13262127.622333959,100000,4850.028427991916,3.8425367905258756e+38,485.0028427991916
717,13258298.430197362,100000,4848.282417757839,4.775230320456088e+38,484.8282417757839
718,13254469.238060767,100000,4846.537036087447,5.935617046393311e+38,484.6537036087447
719,13250640.04592417,100000,4844.792282754455,7.379596717731216e+38,484.47922827544556
720,13246810.853787575,100000,4843.048157532663,9.176869063600107e+38,484.3048157532663
721,13242981.661650978,100000,4841.304660195951,1.1414359240202035e+39,484.13046601959513
722,13239152.469514383,100000,4839.561790518281,1.4200498126768464e+39,483.9561790518281
723,13235323.277377788,100000,4837.819548273695,1.7670571936063707e+39,483.7819548273695
724,13231494.085241191,100000,4836.077933236315,2.199340969197431e+39,483.60779332363154
725,13227664.893104594,100000,4834.336945180351,2.73797449237439e+39,483.4336945180351
726,13223835.700968,100000,4832.596583880086,3.4092672926901874e+39,483.2596583880086
727,13220006.508831404,100000,4830.856849109889,4.246073153235338e+39,483.0856849109889
728,13216177.316694807,100000,4829.117740644209,5.2894267019437046e+39,482.91177406442097
729,13212348.124558212,100000,4827.379258257578,6.590591453217539e+39,482.7379258257578
730,13208518.932421615,100000,4825.641401724605,8.213623281537168e+39,482.56414017246055
731,13204689.74028502,100000,4823.904170819984,1.0238579722141001e+40,482.3904170819984
732,13200860.548148423,100000,4822.167565318489,1.276553865082926e+40,482.21675653184894
733,13197031.356011828,100000,4820.431584994974,1.591963152574052e+40,482.04315849949745
734,13193202.163875233,100000,4818.6962296243755,1.985734865500173e+40,481.8696229624376
735,13189372.971738636,100000,4816.961498981712,2.4774439623631567e+40,481.6961498981712
736,13185543.779602041,100000,4815.227392842079,3.091581451658995e+40,481.52273928420794
737,13181714.587465445,100000,4813.493910980655,3.8587955249111347e+40,481.3493910980655
738,13177885.39532885,100000,4811.761053172701,4.81744766197888e+40,481.1761053172702
739,13174056.203192253,100000,4810.028819193559,6.015564051032295e+40,481.0028819193559
740,13170227.011055658,100000,4808.297208818649,7.513283262547807e+40,480.8297208818649
741,13166397.818919063,100000,4806.566221823475,9.3859270202397e+40,480.6566221823475
742,13162568.626782466,100000,4804.835857983618,1.1727853495896523e+41,480.4835857983618
743,13158739.434645869,100000,4803.106117074744,1.4657293550957867e+41,480.31061170747444
744,13154910.242509274,100000,4801.376998872597,1.8322421937520565e+41,480.1376998872597
745,13151081.050372679,100000,4799.648503153002,2.2908980406299135e+41,479.9648503153002
746,13147251.858236082,100000,4797.920629691867,2.864985141767661e+41,479.79206296918676
747,13143422.666099487,100000,4796.193378265179,3.583708408913681e+41,479.6193378265179
748,13139593.47396289,100000,4794.466748649003,4.483700365655291e+41,479.4466748649004
749,13135764.281826295,100000,4792.74074061949,5.610919904063929e+41,479.274074061949
750,13131935.089689698,100000,4791.015353952867,7.023038887980613e+41,479.10153539528676
751,13128105.897553103,100000,4789.290588425443,8.792442570696534e+41,478.92905884254435
752,13124276.705416508,100000,4787.566443813611,1.1010002481152259e+42,478.7566443813611
753,13120447.513279911,100000,4785.8429198938375,1.3789821641810137e+42,478.58429198938376
754,13116618.321143314,100000,4784.1200164426755,1.7275203945880904e+42,478.41200164426755
755,13112789.12900672,100000,4782.397733236757,2.1646165062175187e+42,478.2397733236757
756,13108959.936870124,100000,4780.676070052791,2.7128884916231924e+42,478.0676070052791
757,13105130.744733527,100000,4778.9550266675715,3.400760612015528e+42,477.8955026667572
758,13101301.552596932,100000,4777.234602857971,4.2639614383280563e+42,477.72346028579716
759,13097472.360460335,100000,4775.514798400943,5.3474103128115625e+42,477.5514798400943
760,13093643.16832374,100000,4773.795613073518,6.707593436122722e+42,477.3795613073519
761,13089813.976187143,100000,4772.077046652812,8.415557281645854e+42,477.2077046652812
762,13085984.784050548,100000,4770.3590989160175,1.0560680505782662e+43,477.03590989160176
763,13082155.591913953,100000,4768.641769640406,1.3255427802359212e+43,476.8641769640406
764,13078326.399777357,100000,4766.925058603337,1.664134257246371e+43,476.6925058603337
765,13074497.20764076,100000,4765.208965582239,2.089660279888176e+43,476.52089655822397
766,13070668.015504165,100000,4763.493490354629,2.624554986281126e+43,476.3493490354629
767,13066838.82336757,100000,4761.778632698101,3.29707079505174e+43,476.17786326981013
768,13063009.631230973,100000,4760.064392390329,4.142794816076729e+43,476.00643923903294
769,13059180.439094378,100000,4758.35076920907,5.206562403054999e+43,475.835076920907
770,13055351.24695778,100000,4756.637762932154,6.544872356398862e+43,475.66377629321545
771,13051522.054821186,100000,4754.925373337499,8.228935916543293e+43,475.4925373337499
772,13047692.862684589,100000,4753.2136002030975,1.0348526659137775e+44,475.3213600203098
773,13043863.670547994,100000,4751.502443307024,1.301684267333383e+44,475.15024433070244
774,13040034.478411399,100000,4749.791902427433,1.6376648456173926e+44,474.97919024274336
775,13036205.286274802,100000,4748.08197734256,2.0608034939995347e+44,474.80819773425605
776,13032376.094138207,100000,4746.372667830717,2.5938225981875904e+44,474.6372667830717
777,13028546.90200161,100000,4744.663973670298,3.2653973554808534e+44,474.46639736702986
778,13024717.709865015,100000,4742.9558946397765,4.1117228224163534e+44,474.29558946397765
779,13020888.517728418,100000,4741.248430517707,5.1784954437812845e+44,474.1248430517707
780,13017059.325591823,100000,4739.54158108272,6.523419207369625e+44,473.954158108272
781,13013230.133455228,100000,4737.83534611353,8.219375974239817e+44,473.78353461135305
782,13009400.941318631,100000,4736.129725388929,1.0358436825881273e+45,473.6129725388929
783,13005571.749182034,100000,4734.424718687789,1.30569385721922e+45,473.44247186877897
784,13001742.55704544,100000,4732.7203257890615,1.6461909576992697e+45,473.2720325789062
785,12997913.364908844,100000,4731.016546471778,2.0759205211594708e+45,473.10165464717784
786,12994084.172772247,100000,4729.313380515048,2.6183809902448606e+45,472.93133805150484
787,12990254.980635652,100000,4727.610827698062,3.3032885440139415e+45,472.76108276980625
788,12986425.788499055,100000,4725.908887800092,4.1682301013910665e+45,472.5908887800092
789,12982596.59636246,100000,4724.207560600484,5.2607578294982516e+45,472.4207560600484
790,12978767.404225864,100000,4722.506845878668,6.641043621970857e+45,472.25068458786683
791,12974938.212089268,100000,4720.806743414151,8.385243943341316e+45,472.08067434141515
792,12971109.019952673,100000,4719.107252986521,1.0589766011760864e+46,471.91072529865215
793,12967279.827816077,100000,4717.408374375446,1.337667786473341e+46,471.74083743754466
794,12963450.63567948,100000,4715.710107360672,1.6900570414306254e+46,471.5710107360672
795,12959621.443542885,100000,4714.012451722023,2.1357262960726605e+46,471.4012451722023
796,12955792.25140629,100000,4712.315407239403,2.699484965130553e+46,471.23154072394027
797,12951963.059269693,100000,4710.618973692797,3.4127719228067497e+46,471.06189736927973
798,12948133.867133098,100000,4708.923150862268,4.31543519829167e+46,470.8923150862268
799,12944304.6749965,100000,4707.227938527957,5.457991617374299e+46,470.72279385279575
800,12940475.482859906,100000,4705.533336470088,6.90449640481313e+46,470.55333364700886
801,12936646.290723309,100000,4703.839344468959,8.736188139057338e+46,470.3839344468959
802,12932817.098586714,100000,4702.14596230495,1.105611949615177e+47,470.2145962304951
803,12928987.906450119,100000,4700.45318975852,1.3995041586981163e+47,470.04531897585207
804,12925158.714313522,100000,4698.761026610207,1.7718882766689628e+47,469.87610266102075
805,12921329.522176927,100000,4697.069472640628,2.2438255896454856e+47,469.7069472640628
806,12917500.33004033,100000,4695.378527630477,2.8420546677922843e+47,469.53785276304774
807,12913671.137903735,100000,4693.68819136053,3.60052868952493e+47,469.36881913605305
808,12909841.945767138,100000,4691.998463611641,4.562370917110484e+47,469.1998463611641
809,12906012.753630543,100000,4690.30934416474,5.782362564075829e+47,469.030934416474
810,12902183.561493948,100000,4688.62083280084,7.330108642100948e+47,468.862083280084
811,12898354.369357351,100000,4686.932929301032,9.294067361062552e+47,468.69329293010327
812,12894525.177220754,100000,4685.245633446483,1.1786679671420656e+48,468.52456334464836
813,12890695.98508416,100000,4683.558945018443,1.4950900638480892e+48,468.3558945018444
814,12886866.792947564,100000,4681.872863798237,1.8968517428384987e+48,468.1872863798237
815,12883037.600810967,100000,4680.18738956727,2.407074475843713e+48,468.018738956727
816,12879208.408674372,100000,4678.5025221070255,3.055172410329293e+48,467.8502522107026
817,12875379.216537775,100000,4676.818261199067,3.878572591793507e+48,467.6818261199067
818,12871550.02440118,100000,4675.134606625036,4.924907508183916e+48,467.51346066250363
